customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0000091,2024-06-25,Service Outage,4,I am beyond frustrated. Every single bill has errors and nobody fixes them.,0,1,8
CUST0000092,2024-12-02,Poor Customer Service,3,I have been a customer for years but the service quality has declined.,0,1,6
CUST0000092,2024-05-03,Connection Issue,4,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,2
CUST0000092,2024-01-20,Payment Problem,3,The power outage last week lasted much longer than what was communicated.,0,1,4
CUST0000092,2024-10-26,Poor Customer Service,4,I called last week and was promised a callback that never came.,1,1,0
CUST0000092,2024-04-13,Payment Problem,2,I am moving to a new address and need to transfer my account.,0,1,0
CUST0000092,2024-01-02,Poor Customer Service,3,I need to report a street light that is not working near my property.,0,1,2
CUST0000092,2024-06-20,Billing Error,3,What is the process for switching to a smart meter?,0,1,2
CUST0000092,2024-12-12,High Bill,4,I am disappointed with how my complaint was handled last time.,0,0,0
CUST0000094,2024-01-13,Meter Issue,1,Impressed with how quickly the power was restored after the storm.,0,1,2
CUST0000094,2024-02-02,Contract Dispute,4,I have been a customer for years but the service quality has declined.,1,1,1
CUST0000095,2024-09-21,Poor Customer Service,1,Impressed with how quickly the power was restored after the storm.,0,1,0
CUST0000095,2024-09-22,Account Error,4,I have been a customer for years but the service quality has declined.,1,0,0
CUST0000095,2024-10-05,Contract Dispute,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,1,1
CUST0000095,2024-03-12,Contract Dispute,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,14
CUST0000095,2024-02-23,Meter Issue,3,The new rate increase is excessive and was not communicated properly.,0,1,15
CUST0000096,2024-06-11,Disconnection Threat,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,0,0
CUST0000096,2024-03-19,Account Error,1,I have been with you for 10 years and the service keeps getting better.,0,1,15
CUST0000096,2024-08-12,Account Error,1,Very happy with the new smart meter installation process. Smooth and easy.,0,1,1
CUST0000096,2024-03-26,Disconnection Threat,2,I would like to know my current energy consumption for this quarter.,0,1,23
CUST0000097,2024-01-14,Poor Customer Service,3,The technician was supposed to come between 8 and 12 but never showed up.,1,1,14
CUST0000098,2024-01-07,Technician No-Show,2,I want to check if there are any maintenance works planned in my area.,0,1,7
CUST0000098,2024-09-21,Meter Issue,1,The payment plan you arranged has really helped me manage my bills.,0,1,10
CUST0000098,2024-04-20,Connection Issue,4,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,0,0,0
CUST0000098,2024-06-02,Poor Customer Service,2,I am moving to a new address and need to transfer my account.,0,1,5
CUST0000098,2024-04-10,Disconnection Threat,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,0,0
CUST0000098,2024-12-17,High Bill,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,0,0
CUST0000098,2024-09-28,Disconnection Threat,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,4
CUST0000098,2024-08-20,Disconnection Threat,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,12
CUST0000098,2024-09-13,Rate Increase,3,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0000098,2024-09-13,Billing Error,2,I need to schedule a meter reading appointment for next week.,0,1,4
CUST0000098,2024-05-12,Rate Increase,2,I want to check if there are any maintenance works planned in my area.,0,1,6
CUST0000098,2024-02-14,Connection Issue,1,I need to schedule a meter reading appointment for next week.,0,1,1
CUST0000098,2024-08-22,High Bill,1,"Fast, friendly service. I will recommend you to my neighbours.",0,1,0
CUST0000098,2024-07-26,Poor Customer Service,2,Your agent went above and beyond to help me today. Thank you.,1,1,1
CUST0000098,2024-09-01,Contract Dispute,2,I would like to set up a direct debit for my monthly payments.,0,1,0
CUST0000099,2024-09-13,Meter Issue,3,Your website is difficult to use and I cannot find my account information.,0,1,6
CUST0000100,2024-01-06,High Bill,1,Thank you for the proactive communication about the planned outage.,0,1,0
CUST0000101,2024-09-26,Disconnection Threat,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,0
CUST0000102,2024-12-24,Billing Error,2,The payment plan you arranged has really helped me manage my bills.,0,1,1
CUST0000102,2024-09-06,Contract Dispute,4,The technician was supposed to come between 8 and 12 but never showed up.,1,1,1
CUST0000102,2024-11-28,Connection Issue,4,I am not happy with the service. My issue has been going on for too long.,1,1,2
CUST0000102,2024-03-19,Contract Dispute,2,I need to schedule a meter reading appointment for next week.,1,1,13
CUST0000104,2024-12-09,Billing Error,1,I would like to know my current energy consumption for this quarter.,0,1,1
CUST0000105,2024-04-16,Technician No-Show,3,I tried the online chat but the bot could not understand my question.,0,1,21
CUST0000105,2024-03-22,Service Outage,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0000105,2024-03-16,Rate Increase,4,My direct debit was taken twice this month and nobody has fixed it yet.,0,0,0
CUST0000105,2024-10-03,Poor Customer Service,3,I tried the online chat but the bot could not understand my question.,0,1,6
CUST0000105,2024-04-15,Rate Increase,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,6
CUST0000105,2024-07-26,Contract Dispute,3,I am not happy with the service. My issue has been going on for too long.,0,1,3
CUST0000106,2024-06-27,Payment Problem,4,I cannot believe you are charging me for a service that was never delivered.,1,1,4
CUST0000106,2024-05-18,Meter Issue,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,6
CUST0000107,2024-05-14,Payment Problem,1,Great experience with customer service today. Very helpful staff.,0,1,0
CUST0000108,2024-01-09,Account Error,2,I received a letter about a rate change and want to understand it.,0,1,2
CUST0000108,2024-10-17,Contract Dispute,3,I am not happy with the service. My issue has been going on for too long.,0,1,8
CUST0000109,2024-09-26,Contract Dispute,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,4
CUST0000110,2024-07-26,Billing Error,1,I am calling to inquire about my current bill and payment options.,0,1,2
CUST0000110,2024-12-22,Poor Customer Service,5,Cancel everything. I am done with this company. Moving to the competition.,1,1,7
CUST0000110,2024-11-09,Payment Problem,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,16
CUST0000110,2024-11-17,Meter Issue,1,Can someone explain the charges on my latest statement?,0,1,5
CUST0000110,2024-09-06,Payment Problem,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,8
CUST0000110,2024-04-18,Disconnection Threat,2,I am calling to inquire about my current bill and payment options.,1,1,2
CUST0000110,2024-11-19,Poor Customer Service,4,I am contacting the regulator. This is negligent and dangerous.,1,1,1
CUST0000110,2024-11-19,Connection Issue,2,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0000110,2024-04-15,Billing Error,5,Your automated system is a joke. I have been on hold for two hours.,1,0,0
CUST0000110,2024-03-03,High Bill,1,Your agent went above and beyond to help me today. Thank you.,0,1,2
CUST0000110,2024-02-09,Billing Error,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,1
CUST0000110,2024-01-09,Meter Issue,4,I have been a customer for years but the service quality has declined.,1,0,0
CUST0000110,2024-03-04,Rate Increase,3,Can you explain the different tariff plans available to me?,0,1,1
CUST0000110,2024-06-19,Rate Increase,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,3
CUST0000110,2024-09-13,Payment Problem,2,Please update my email address on file.,0,1,0
CUST0000111,2024-12-11,Service Outage,3,I need a copy of my bill from last month for my records.,0,1,11
CUST0000111,2024-09-20,Account Error,4,I am beyond frustrated. Every single bill has errors and nobody fixes them.,0,1,15
CUST0000112,2024-10-09,Account Error,3,I need a copy of my bill from last month for my records.,0,1,0
CUST0000112,2024-05-04,High Bill,3,I would like to know my current energy consumption for this quarter.,0,1,9
CUST0000112,2024-05-01,Connection Issue,1,"Fast, friendly service. I will recommend you to my neighbours.",0,1,0
CUST0000113,2024-06-02,Poor Customer Service,3,I received a letter about a rate change and want to understand it.,1,1,7
CUST0000113,2024-06-10,Poor Customer Service,3,Can someone explain the charges on my latest statement?,0,1,14
CUST0000113,2024-04-03,Poor Customer Service,2,I have been with you for 10 years and the service keeps getting better.,0,1,0
CUST0000113,2024-08-26,Service Outage,4,The technician was supposed to come between 8 and 12 but never showed up.,1,1,6
CUST0000113,2024-09-04,Rate Increase,1,Can someone explain the charges on my latest statement?,0,1,4
CUST0000113,2024-07-14,Payment Problem,2,I would like to update my contact details and mailing address please.,0,1,0
CUST0000113,2024-10-22,Service Outage,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,1,2
CUST0000113,2024-06-09,Meter Issue,3,I am disappointed with how my complaint was handled last time.,0,1,9
CUST0000114,2024-11-28,Service Outage,3,The power outage last week lasted much longer than what was communicated.,0,1,1
CUST0000114,2024-04-13,High Bill,3,What is the process for switching to a smart meter?,0,1,3
CUST0000114,2024-08-22,High Bill,3,I am not happy with the service. My issue has been going on for too long.,0,1,0
CUST0000114,2024-02-20,Service Outage,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,0,0
CUST0000114,2024-11-03,Account Error,4,My meter reading was wrong again and my bill is inflated because of it.,0,0,0
CUST0000114,2024-11-19,Meter Issue,3,I received a letter about a rate change and want to understand it.,0,1,3
CUST0000114,2024-12-27,Payment Problem,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,3
CUST0000115,2024-06-22,Technician No-Show,1,I want to check if there are any maintenance works planned in my area.,0,1,7
CUST0000116,2024-07-17,Meter Issue,2,The payment plan you arranged has really helped me manage my bills.,1,1,0
CUST0000116,2024-02-05,Contract Dispute,2,Thank you for the proactive communication about the planned outage.,0,1,10
CUST0000116,2024-04-26,Meter Issue,3,I am disappointed with how my complaint was handled last time.,0,1,0
CUST0000116,2024-09-21,Billing Error,4,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,1,3
CUST0000117,2024-02-18,Technician No-Show,3,The new rate increase is excessive and was not communicated properly.,0,1,3
CUST0000118,2024-12-07,Meter Issue,3,I am not happy with the service. My issue has been going on for too long.,0,1,2
CUST0000118,2024-10-11,Rate Increase,1,Can you explain the different tariff plans available to me?,0,1,4
CUST0000119,2024-07-17,Disconnection Threat,4,My meter reading was wrong again and my bill is inflated because of it.,1,0,0
CUST0000120,2024-04-25,Poor Customer Service,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,4
CUST0000121,2024-12-19,Service Outage,1,I received a letter about a rate change and want to understand it.,0,1,13
CUST0000123,2024-02-08,Payment Problem,4,Your website is difficult to use and I cannot find my account information.,1,1,5
CUST0000123,2024-06-26,Contract Dispute,1,I have been with you for 10 years and the service keeps getting better.,0,1,2
CUST0000124,2024-03-05,High Bill,4,The wait times are really bad. I do not feel valued as a customer.,1,1,0
CUST0000125,2024-10-19,Payment Problem,3,I need to report a street light that is not working near my property.,0,1,2
CUST0000125,2024-06-08,Connection Issue,3,I want to check if there are any maintenance works planned in my area.,0,1,8
CUST0000126,2024-06-07,Service Outage,3,The power outage last week lasted much longer than what was communicated.,0,1,0
CUST0000126,2024-02-04,Poor Customer Service,3,I am not happy with the service. My issue has been going on for too long.,0,1,0
