customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0000259,Customer_259,51,Female,Northwest,Electricity,Residential,House,68,1,0,2,Low,Other,1
CUST0000260,Customer_260,56,Male,Northwest,Gas,Small Business,Apartment,3,1,0,3,Medium,Own,1
CUST0000261,Customer_261,31,Male,Northeast,Gas,Small Business,House,8,1,1,2,Medium-High,Rent,1
CUST0000262,Customer_262,44,Male,Southeast,Multi-Utility,Residential,House,19,1,1,4,Medium,Own,1
CUST0000263,Customer_263,18,Female,Northeast,Gas,Commercial,House,66,1,0,6,High,Rent,0
CUST0000264,Customer_264,29,Female,Midwest,Electricity,Residential,Townhouse,10,1,0,3,Medium,Own,1
CUST0000265,Customer_265,41,Female,Midwest,Electricity,Commercial,House,210,1,1,1,Low,Own,1
CUST0000266,Customer_266,26,Female,Southeast,Electricity,Small Business,Townhouse,15,1,1,2,Low,Own,0
CUST0000267,Customer_267,69,Male,Southeast,Gas,Commercial,House,17,1,0,1,Medium,Rent,0
CUST0000268,Customer_268,23,Female,Northwest,Gas,Residential,House,4,1,0,2,Medium-High,Rent,0
CUST0000269,Customer_269,38,Female,Midwest,Electricity,Residential,Apartment,41,1,1,3,High,Own,1
CUST0000270,Customer_270,46,Male,West,Water,Residential,Apartment,10,0,1,3,Medium-High,Own,1
CUST0000271,Customer_271,66,Male,Southwest,Water,Residential,Apartment,35,1,0,2,Medium-High,Rent,0
CUST0000272,Customer_272,23,Female,Northwest,Electricity,Commercial,Apartment,9,0,1,4,Medium,Own,0
CUST0000273,Customer_273,62,Female,Southwest,Electricity,Residential,House,17,0,0,1,Low,Rent,1
CUST0000274,Customer_274,45,Male,Midwest,Multi-Utility,Commercial,Condo,69,1,1,2,Medium-High,Own,0
CUST0000275,Customer_275,30,Female,Southwest,Electricity,Residential,Apartment,48,0,0,4,High,Own,0
CUST0000276,Customer_276,51,Female,West,Water,Residential,House,6,0,0,2,Medium-High,Own,0
CUST0000277,Customer_277,47,Male,West,Gas,Commercial,Townhouse,33,0,1,4,Medium,Rent,0
CUST0000278,Customer_278,35,Male,Northeast,Water,Residential,Condo,35,0,0,6,Medium-High,Own,1
CUST0000279,Customer_279,46,Male,Southeast,Water,Small Business,Apartment,3,1,0,4,Medium,Own,1
CUST0000280,Customer_280,39,Female,Southwest,Water,Residential,Townhouse,22,0,1,2,Low,Rent,0
CUST0000281,Customer_281,46,Male,West,Dual Fuel,Commercial,Mobile Home,10,1,1,3,Medium-High,Own,0
CUST0000282,Customer_282,54,Male,Southeast,Multi-Utility,Small Business,Apartment,22,0,0,3,Medium,Own,0
CUST0000283,Customer_283,68,Female,Southeast,Gas,Small Business,House,54,1,1,6,Medium,Other,0
CUST0000284,Customer_284,26,Female,Northeast,Electricity,Residential,Mobile Home,6,0,1,6,Medium-High,Rent,1
CUST0000285,Customer_285,76,Male,Southeast,Electricity,Residential,House,4,0,1,1,Medium,Own,1
CUST0000286,Customer_286,18,Male,Southeast,Water,Commercial,House,11,0,1,5,Medium,Own,1
CUST0000287,Customer_287,42,Female,Northwest,Water,Commercial,House,109,1,1,2,Medium-High,Own,0
CUST0000288,Customer_288,53,Female,Midwest,Electricity,Residential,Condo,49,1,1,2,Medium,Rent,1
CUST0000289,Customer_289,49,Female,Northeast,Electricity,Residential,Mobile Home,1,1,0,2,Medium-High,Rent,0
CUST0000290,Customer_290,35,Male,Northeast,Water,Residential,Condo,18,1,1,2,Medium,Rent,0
CUST0000291,Customer_291,41,Female,Southwest,Electricity,Residential,Mobile Home,10,1,1,5,High,Rent,1
CUST0000292,Customer_292,37,Female,Southeast,Gas,Small Business,House,36,1,0,2,Medium-High,Own,1
CUST0000293,Customer_293,36,Female,Southwest,Water,Residential,House,22,0,0,4,Medium,Own,0
CUST0000294,Customer_294,57,Female,Northwest,Gas,Residential,Condo,120,1,0,6,Low,Rent,0
CUST0000295,Customer_295,50,Male,West,Electricity,Small Business,Mobile Home,8,0,0,4,Medium-High,Own,1
CUST0000296,Customer_296,34,Male,Southeast,Electricity,Residential,Apartment,31,1,0,2,Medium,Rent,1
CUST0000297,Customer_297,58,Female,West,Electricity,Small Business,House,43,0,0,4,Medium-High,Own,0
CUST0000298,Customer_298,49,Female,Midwest,Electricity,Prepaid,House,62,1,0,3,Low,Own,0
CUST0000299,Customer_299,57,Female,Northwest,Gas,Residential,House,18,1,1,4,Medium-High,Rent,1
CUST0000300,Customer_300,54,Male,Southeast,Gas,Small Business,House,41,1,1,2,Medium,Rent,1
CUST0000301,Customer_301,32,Female,Southwest,Electricity,Residential,House,13,1,0,3,Medium,Rent,0
CUST0000302,Customer_302,36,Female,Southwest,Electricity,Residential,Mobile Home,20,1,1,4,High,Rent,1
CUST0000303,Customer_303,56,Male,Southeast,Electricity,Residential,Apartment,81,0,1,4,Medium,Own,1
CUST0000304,Customer_304,54,Male,Southwest,Multi-Utility,Residential,Condo,107,1,1,6,Medium-High,Rent,0
CUST0000305,Customer_305,44,Female,Southeast,Gas,Residential,House,45,1,1,1,Medium-High,Rent,0
CUST0000306,Customer_306,46,Female,Northeast,Dual Fuel,Residential,House,16,0,0,2,Low,Own,0
CUST0000307,Customer_307,64,Female,Southwest,Dual Fuel,Commercial,Apartment,61,1,1,3,Medium-High,Rent,1
CUST0000308,Customer_308,36,Female,Southeast,Gas,Small Business,Townhouse,1,0,1,2,Medium,Rent,1
CUST0000309,Customer_309,53,Male,Southeast,Water,Prepaid,Apartment,3,0,1,2,Medium-High,Rent,1
CUST0000310,Customer_310,41,Male,Southwest,Electricity,Small Business,Townhouse,38,1,0,2,Medium-High,Rent,0
CUST0000311,Customer_311,41,Female,Northeast,Water,Residential,Townhouse,12,1,1,4,Medium,Rent,1
CUST0000312,Customer_312,61,Female,Southwest,Electricity,Residential,House,108,1,0,5,Medium,Own,0
CUST0000313,Customer_313,57,Female,Southeast,Dual Fuel,Residential,House,20,1,1,1,Medium-High,Own,0
CUST0000314,Customer_314,57,Female,Northeast,Electricity,Residential,Condo,20,0,1,2,Medium-High,Rent,0
CUST0000315,Customer_315,64,Male,West,Water,Small Business,Apartment,40,1,1,2,Medium-High,Rent,0
CUST0000316,Customer_316,45,Female,Midwest,Electricity,Residential,House,52,0,0,3,Low,Own,0
CUST0000317,Customer_317,55,Male,Southwest,Dual Fuel,Residential,Apartment,23,1,1,4,Medium-High,Own,0
CUST0000318,Customer_318,40,Male,Northwest,Electricity,Residential,Apartment,8,0,0,1,Medium,Own,0
CUST0000319,Customer_319,49,Male,Southeast,Water,Residential,Mobile Home,53,0,0,3,Medium-High,Rent,0
CUST0000320,Customer_320,43,Male,Northeast,Gas,Residential,House,13,1,1,1,Low,Own,1
CUST0000321,Customer_321,46,Male,Northeast,Electricity,Residential,House,6,1,1,6,Medium,Rent,1
CUST0000322,Customer_322,53,Male,West,Gas,Small Business,Apartment,35,1,1,5,Medium-High,Own,0
CUST0000323,Customer_323,32,Male,Southwest,Multi-Utility,Residential,Condo,3,0,1,5,Medium,Rent,1
CUST0000324,Customer_324,76,Male,Northwest,Electricity,Small Business,Condo,127,1,0,1,High,Rent,0
CUST0000325,Customer_325,29,Female,Northeast,Dual Fuel,Residential,Mobile Home,36,1,1,3,Medium-High,Rent,1
CUST0000326,Customer_326,26,Male,West,Gas,Residential,Townhouse,153,1,1,2,High,Own,1
CUST0000327,Customer_327,62,Male,Southeast,Dual Fuel,Commercial,Apartment,14,0,1,3,Medium,Rent,1
CUST0000328,Customer_328,56,Female,West,Electricity,Small Business,House,127,0,1,2,Low,Own,0
CUST0000329,Customer_329,54,Female,Southwest,Gas,Residential,Apartment,5,1,1,4,Medium-High,Own,1
CUST0000330,Customer_330,54,Female,West,Dual Fuel,Commercial,Condo,1,0,1,3,Medium,Own,1
CUST0000331,Customer_331,44,Male,Northeast,Gas,Residential,Townhouse,1,1,1,3,Medium,Own,0
CUST0000332,Customer_332,31,Female,Northeast,Gas,Residential,Mobile Home,22,1,1,4,Medium-High,Own,0
CUST0000333,Customer_333,46,Male,Midwest,Electricity,Small Business,Condo,3,1,1,3,Medium-High,Rent,0
CUST0000334,Customer_334,34,Male,West,Electricity,Small Business,Apartment,25,1,1,2,Low,Own,0
CUST0000335,Customer_335,59,Male,Southeast,Gas,Residential,House,14,1,0,3,Medium-High,Rent,1
CUST0000336,Customer_336,42,Female,Northwest,Water,Residential,House,14,0,0,6,Medium,Own,1
CUST0000337,Customer_337,32,Male,Northwest,Gas,Commercial,House,36,0,1,3,Medium-High,Other,0
CUST0000338,Customer_338,40,Male,Southwest,Electricity,Residential,House,6,1,0,3,Medium,Own,0
CUST0000339,Customer_339,51,Male,Midwest,Gas,Residential,Apartment,52,0,1,5,Medium,Own,0
CUST0000340,Customer_340,36,Female,West,Electricity,Residential,House,31,0,1,3,Medium-High,Own,0
CUST0000341,Customer_341,32,Female,Southeast,Gas,Commercial,Condo,88,0,0,6,Medium-High,Rent,1
CUST0000342,Customer_342,48,Male,Midwest,Dual Fuel,Residential,Apartment,16,1,1,2,Medium,Other,1
CUST0000343,Customer_343,48,Female,Northeast,Water,Small Business,Apartment,146,1,0,3,Medium-High,Rent,0
CUST0000344,Customer_344,37,Female,Southwest,Electricity,Small Business,Apartment,30,1,1,2,Medium,Own,0
CUST0000345,Customer_345,37,Female,West,Dual Fuel,Residential,House,130,0,0,3,Medium-High,Own,0
CUST0000346,Customer_346,48,Male,Northwest,Gas,Small Business,Mobile Home,1,0,1,2,Medium-High,Own,1
CUST0000347,Customer_347,23,Female,Southeast,Water,Prepaid,House,46,0,1,2,Medium-High,Own,1
CUST0000348,Customer_348,23,Male,Northeast,Electricity,Residential,Mobile Home,61,0,1,2,Medium,Rent,1
CUST0000349,Customer_349,34,Female,Midwest,Water,Residential,House,1,0,0,2,Medium,Own,0
CUST0000350,Customer_350,41,Male,Southwest,Electricity,Commercial,Apartment,31,1,1,1,Medium,Own,1
CUST0000351,Customer_351,49,Male,Midwest,Gas,Small Business,House,58,1,0,4,Medium,Own,0
CUST0000352,Customer_352,67,Male,Northwest,Electricity,Residential,House,29,0,0,2,Medium,Own,0
CUST0000353,Customer_353,57,Female,Midwest,Electricity,Small Business,Apartment,2,1,1,3,Medium,Rent,1
CUST0000354,Customer_354,42,Male,Southeast,Electricity,Small Business,Condo,42,1,0,1,Medium-High,Own,0
CUST0000355,Customer_355,44,Female,Northeast,Electricity,Small Business,House,2,1,1,1,Low,Own,1
CUST0000356,Customer_356,29,Male,West,Electricity,Commercial,Apartment,61,0,1,5,High,Rent,1
CUST0000357,Customer_357,44,Female,Southeast,Water,Residential,House,1,1,1,4,Low,Own,1
CUST0000358,Customer_358,40,Female,Northwest,Electricity,Residential,Apartment,5,1,1,4,High,Own,0
CUST0000359,Customer_359,49,Female,Southwest,Gas,Small Business,Mobile Home,11,0,0,3,High,Rent,0
CUST0000360,Customer_360,32,Female,Northwest,Electricity,Residential,Townhouse,36,1,1,1,Medium,Other,0
CUST0000361,Customer_361,52,Female,Northwest,Multi-Utility,Small Business,Apartment,134,1,1,1,High,Rent,0
CUST0000362,Customer_362,67,Male,Midwest,Multi-Utility,Residential,House,4,1,1,3,High,Other,1
CUST0000363,Customer_363,43,Female,Southwest,Electricity,Residential,House,5,1,1,4,Low,Rent,1
CUST0000364,Customer_364,51,Male,Southeast,Gas,Residential,Mobile Home,16,1,1,5,High,Own,1
CUST0000365,Customer_365,55,Female,Northwest,Electricity,Small Business,House,65,1,1,2,Low,Own,1
CUST0000366,Customer_366,38,Female,Southeast,Multi-Utility,Small Business,Townhouse,22,1,1,2,Low,Rent,0
CUST0000367,Customer_367,48,Male,West,Gas,Residential,Apartment,13,0,1,1,Medium-High,Own,1
CUST0000368,Customer_368,45,Male,Midwest,Electricity,Residential,Mobile Home,29,0,1,4,Low,Own,0
CUST0000369,Customer_369,46,Male,Southeast,Electricity,Residential,Apartment,10,0,1,2,Low,Rent,0
CUST0000370,Customer_370,33,Female,Southwest,Electricity,Small Business,Apartment,18,1,0,3,High,Own,0
CUST0000371,Customer_371,45,Female,Northwest,Electricity,Residential,Condo,14,0,1,5,High,Own,1
CUST0000372,Customer_372,52,Female,West,Water,Small Business,Mobile Home,58,1,0,4,Medium-High,Rent,1
CUST0000373,Customer_373,66,Female,Southwest,Gas,Residential,Mobile Home,92,0,1,1,Medium,Rent,1
CUST0000374,Customer_374,59,Female,Midwest,Electricity,Residential,Condo,51,1,1,1,High,Own,0
CUST0000375,Customer_375,77,Male,West,Electricity,Small Business,Townhouse,20,1,1,4,Low,Own,1
CUST0000376,Customer_376,33,Male,West,Electricity,Residential,Apartment,25,0,1,3,High,Own,0
CUST0000377,Customer_377,58,Female,West,Electricity,Residential,Townhouse,4,1,1,4,Medium,Own,1
CUST0000378,Customer_378,47,Female,Northwest,Dual Fuel,Residential,Townhouse,49,1,1,2,High,Rent,0
CUST0000379,Customer_379,77,Female,Northeast,Electricity,Residential,Apartment,32,0,0,5,Medium-High,Rent,0
CUST0000380,Customer_380,32,Male,West,Gas,Residential,Condo,83,1,1,4,High,Own,0
CUST0000381,Customer_381,32,Male,Southwest,Electricity,Residential,Apartment,8,1,1,5,High,Rent,0
CUST0000382,Customer_382,36,Male,Southwest,Electricity,Small Business,Apartment,51,1,0,2,High,Rent,1
CUST0000383,Customer_383,18,Male,Midwest,Gas,Small Business,Townhouse,41,0,1,2,Medium-High,Rent,0
CUST0000384,Customer_384,37,Male,Southeast,Gas,Small Business,Apartment,11,1,0,2,Medium-High,Own,1
CUST0000385,Customer_385,33,Female,Southeast,Gas,Residential,House,39,1,1,5,Medium-High,Own,0
CUST0000386,Customer_386,47,Male,Northeast,Gas,Small Business,Apartment,92,1,0,2,Low,Rent,1
CUST0000387,Customer_387,50,Female,Northwest,Gas,Small Business,House,90,1,1,1,Medium-High,Other,0
CUST0000388,Customer_388,73,Male,Northwest,Electricity,Residential,Apartment,45,1,1,2,Low,Own,1
CUST0000389,Customer_389,59,Female,West,Gas,Small Business,Mobile Home,1,0,0,4,High,Rent,0
CUST0000390,Customer_390,36,Male,Northeast,Water,Commercial,Condo,74,0,1,5,Low,Rent,1
CUST0000391,Customer_391,31,Male,Midwest,Electricity,Residential,Townhouse,38,0,1,4,High,Rent,0
CUST0000392,Customer_392,52,Male,Midwest,Gas,Commercial,House,13,1,1,3,Medium,Own,1
CUST0000393,Customer_393,25,Other,Southeast,Electricity,Residential,Mobile Home,7,0,1,6,Low,Rent,1
CUST0000394,Customer_394,72,Female,Midwest,Electricity,Residential,Condo,4,0,1,1,High,Rent,1
CUST0000395,Customer_395,62,Male,West,Gas,Residential,House,1,0,1,5,Low,Rent,1
CUST0000396,Customer_396,37,Male,Southwest,Dual Fuel,Small Business,Condo,50,1,1,3,Medium,Rent,0
CUST0000397,Customer_397,19,Female,Midwest,Dual Fuel,Residential,Mobile Home,9,1,1,3,Medium-High,Own,1
CUST0000398,Customer_398,65,Male,Northeast,Electricity,Commercial,House,1,1,1,1,Medium,Own,1
CUST0000399,Customer_399,43,Male,West,Gas,Commercial,Apartment,18,1,0,1,Medium,Own,0
CUST0000400,Customer_400,63,Female,Midwest,Gas,Small Business,Mobile Home,23,1,1,2,Medium-High,Own,1
CUST0000401,Customer_401,21,Female,Northwest,Electricity,Residential,House,6,0,1,2,High,Own,1
CUST0000402,Customer_402,36,Male,Midwest,Water,Commercial,Condo,1,0,1,3,Low,Own,0
CUST0000403,Customer_403,45,Male,Northwest,Water,Commercial,Apartment,7,0,0,1,Low,Rent,0
CUST0000404,Customer_404,45,Female,West,Dual Fuel,Residential,House,40,1,0,1,Medium,Rent,0
CUST0000405,Customer_405,38,Male,Midwest,Electricity,Small Business,Condo,3,1,1,5,Medium,Own,0
CUST0000406,Customer_406,54,Male,Northwest,Electricity,Small Business,House,29,0,0,5,Medium,Rent,0
CUST0000407,Customer_407,28,Female,Southwest,Dual Fuel,Small Business,Townhouse,5,0,1,6,Medium,Own,1
CUST0000408,Customer_408,42,Female,Southeast,Water,Residential,House,7,1,1,4,Medium-High,Own,1
CUST0000409,Customer_409,46,Male,West,Dual Fuel,Residential,House,17,0,1,4,High,Rent,0
CUST0000410,Customer_410,52,Other,Northwest,Electricity,Residential,Apartment,3,1,0,4,Low,Own,1
CUST0000411,Customer_411,55,Female,Northeast,Gas,Residential,Apartment,6,0,1,4,Medium,Rent,0
CUST0000412,Customer_412,28,Male,Midwest,Gas,Small Business,House,15,1,1,2,Medium-High,Own,0
CUST0000413,Customer_413,21,Other,Northwest,Electricity,Prepaid,Townhouse,14,1,0,2,Low,Rent,0
CUST0000414,Customer_414,64,Male,Northwest,Gas,Prepaid,Mobile Home,49,1,1,2,Medium-High,Own,1
CUST0000415,Customer_415,49,Male,Northwest,Gas,Small Business,Townhouse,2,0,1,4,Medium,Own,1
CUST0000416,Customer_416,33,Female,Southeast,Electricity,Small Business,Apartment,70,0,1,4,Medium,Own,1
CUST0000417,Customer_417,68,Male,Northeast,Electricity,Residential,Townhouse,60,1,0,3,Medium,Rent,0
CUST0000418,Customer_418,46,Male,Northeast,Gas,Small Business,Mobile Home,52,1,0,1,Medium,Own,0
CUST0000419,Customer_419,62,Male,Southwest,Gas,Residential,Apartment,13,1,1,2,Medium-High,Own,1
CUST0000420,Customer_420,46,Male,Southeast,Dual Fuel,Residential,House,62,1,1,4,High,Own,0
CUST0000421,Customer_421,75,Female,Northwest,Electricity,Small Business,House,7,0,1,3,Medium,Own,1
CUST0000422,Customer_422,71,Female,West,Electricity,Residential,Apartment,4,1,0,3,Medium-High,Own,0
CUST0000423,Customer_423,41,Other,Southeast,Multi-Utility,Residential,Mobile Home,1,1,0,2,Low,Own,1
CUST0000424,Customer_424,59,Male,Southeast,Dual Fuel,Commercial,Apartment,100,1,1,3,Medium-High,Other,0
CUST0000425,Customer_425,54,Male,Northeast,Electricity,Residential,Condo,13,1,1,6,Medium-High,Own,0
CUST0000426,Customer_426,65,Male,Southwest,Water,Residential,House,89,0,1,5,Low,Own,0
CUST0000427,Customer_427,30,Male,Southwest,Electricity,Residential,House,11,1,1,1,Low,Other,1
CUST0000428,Customer_428,55,Male,Southeast,Electricity,Residential,Apartment,85,1,0,3,Medium,Own,0
CUST0000429,Customer_429,60,Female,Southeast,Electricity,Residential,Mobile Home,84,0,1,2,Low,Rent,0
CUST0000430,Customer_430,18,Female,Midwest,Electricity,Small Business,Apartment,92,0,0,3,Medium-High,Own,0
CUST0000431,Customer_431,27,Other,Northwest,Dual Fuel,Residential,Townhouse,24,1,1,3,High,Rent,0
CUST0000432,Customer_432,18,Male,Northeast,Water,Commercial,House,72,0,1,2,Medium-High,Rent,1
CUST0000433,Customer_433,40,Female,Northwest,Multi-Utility,Residential,Condo,108,1,1,4,Medium,Own,1
CUST0000434,Customer_434,55,Male,West,Water,Residential,Condo,14,0,1,3,Medium,Own,0
CUST0000435,Customer_435,67,Male,West,Gas,Small Business,Townhouse,19,1,0,6,Medium,Own,0
CUST0000436,Customer_436,46,Female,Southwest,Water,Small Business,House,45,0,0,1,Medium-High,Other,1
CUST0000437,Customer_437,69,Female,Northeast,Multi-Utility,Small Business,House,12,0,1,2,Medium,Own,0
CUST0000438,Customer_438,24,Male,Northwest,Water,Commercial,House,50,1,1,4,Medium,Other,1
CUST0000439,Customer_439,19,Male,Southwest,Water,Residential,Mobile Home,2,1,1,4,Medium-High,Rent,1
CUST0000440,Customer_440,44,Male,West,Multi-Utility,Residential,House,26,0,1,3,Medium,Own,1
CUST0000441,Customer_441,50,Female,Southeast,Electricity,Commercial,House,4,0,1,6,Low,Rent,1
CUST0000442,Customer_442,44,Male,Northeast,Water,Residential,Apartment,12,1,0,3,Low,Own,1
CUST0000443,Customer_443,18,Other,Northeast,Dual Fuel,Residential,Apartment,10,1,0,3,Medium,Own,1
CUST0000444,Customer_444,43,Male,Northwest,Multi-Utility,Residential,Townhouse,65,1,0,5,Medium,Own,1
CUST0000445,Customer_445,25,Male,Midwest,Electricity,Small Business,Mobile Home,7,1,1,3,Medium,Own,0
CUST0000446,Customer_446,55,Female,Northwest,Gas,Residential,Apartment,59,0,1,2,Low,Own,0
CUST0000447,Customer_447,50,Female,Southeast,Water,Residential,Mobile Home,56,1,0,4,Medium,Own,0
CUST0000448,Customer_448,30,Male,Southeast,Electricity,Residential,Condo,24,1,1,3,Low,Rent,0
CUST0000449,Customer_449,37,Female,Southwest,Gas,Small Business,House,9,1,1,2,High,Rent,1
CUST0000450,Customer_450,29,Female,Northeast,Electricity,Residential,Mobile Home,9,1,0,2,Medium,Other,0
CUST0000451,Customer_451,44,Female,Southwest,Electricity,Residential,Condo,22,1,1,2,Low,Rent,0
CUST0000452,Customer_452,59,Female,Southeast,Gas,Small Business,Apartment,1,1,1,1,Medium-High,Rent,1
CUST0000453,Customer_453,30,Female,Midwest,Gas,Commercial,Condo,27,1,1,5,Medium,Own,0
CUST0000454,Customer_454,52,Female,Northeast,Gas,Small Business,Apartment,109,1,1,2,Medium-High,Own,0
CUST0000455,Customer_455,37,Female,Southeast,Gas,Small Business,House,6,1,0,2,Low,Own,0
CUST0000456,Customer_456,33,Male,Midwest,Electricity,Residential,Condo,30,1,1,3,High,Own,1
CUST0000457,Customer_457,43,Male,Northwest,Electricity,Residential,Townhouse,117,1,1,4,High,Rent,0
CUST0000458,Customer_458,29,Male,West,Electricity,Residential,Condo,70,0,1,4,Medium-High,Rent,1
CUST0000459,Customer_459,36,Male,Southeast,Electricity,Commercial,House,68,1,0,2,Medium-High,Other,1
CUST0000460,Customer_460,27,Male,West,Gas,Residential,Mobile Home,62,1,0,5,Medium,Own,0
CUST0000461,Customer_461,74,Other,Southwest,Water,Commercial,House,13,1,0,3,High,Rent,0
CUST0000462,Customer_462,45,Male,West,Electricity,Prepaid,House,79,0,0,3,Medium,Rent,1
CUST0000463,Customer_463,34,Male,Southeast,Electricity,Residential,House,102,0,1,4,Medium,Own,1
CUST0000464,Customer_464,48,Female,West,Water,Residential,House,24,0,0,2,Low,Own,1
CUST0000465,Customer_465,43,Male,Northeast,Electricity,Residential,Apartment,15,0,1,5,Medium,Rent,1
CUST0000466,Customer_466,41,Male,Southeast,Multi-Utility,Residential,Condo,19,0,1,3,Medium-High,Rent,0
CUST0000467,Customer_467,54,Male,Midwest,Water,Residential,Townhouse,14,1,1,5,Medium,Rent,1
CUST0000468,Customer_468,56,Male,West,Electricity,Commercial,Mobile Home,8,1,0,2,Medium-High,Rent,1
CUST0000469,Customer_469,37,Male,Northeast,Electricity,Residential,Townhouse,34,1,1,5,Medium,Rent,1
CUST0000470,Customer_470,36,Female,Southwest,Gas,Residential,Apartment,29,0,0,4,High,Own,0
CUST0000471,Customer_471,40,Female,Southwest,Electricity,Residential,Condo,22,1,0,3,Medium-High,Rent,1
CUST0000472,Customer_472,18,Male,West,Electricity,Commercial,Townhouse,3,1,0,3,Medium-High,Rent,1
