customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0000218,Customer_218,44,Male,Southwest,2019-05-03,68,Electricity+Water,Residential,Single Family,1,0,3,Medium-Low,Rent,1
CUST0000219,Customer_219,40,Female,Northeast,2020-05-02,56,Gas,Residential,Single Family,0,1,4,Medium,Own,0
CUST0000220,Customer_220,49,Female,Southwest,2020-12-01,49,Electricity,Residential,Single Family,1,1,4,Medium-Low,Rent,0
CUST0000221,Customer_221,82,Male,West,2015-03-03,118,Water,Commercial,Single Family,0,0,8,High,Lease,0
CUST0000222,Customer_222,19,Male,Southeast,2016-06-01,103,Electricity+Gas,Residential,Apartment,0,1,2,Low,Rent,1
CUST0000223,Customer_223,58,Female,Midwest,2024-06-01,7,Electricity,Residential,Apartment,1,1,1,Medium-High,Own,0
CUST0000224,Customer_224,23,Female,Gulf Coast,2015-08-02,113,Electricity,Residential,Apartment,1,1,4,Low,Own,1
CUST0000225,Customer_225,40,Male,Midwest,2022-05-02,32,Electricity,Small Business,Single Family,0,1,4,Low,Own,1
CUST0000226,Customer_226,64,Male,Gulf Coast,2023-08-02,17,Electricity+Water,Residential,Apartment,0,1,8,High,Rent,0
CUST0000227,Customer_227,48,Male,Northeast,2014-11-01,122,Electricity+Water,Residential,Single Family,0,1,2,Medium-High,Own,1
CUST0000228,Customer_228,31,Female,West,2022-04-02,33,Electricity,Commercial,Single Family,1,1,1,Medium-Low,Own,0
CUST0000229,Customer_229,37,Male,Southwest,2016-10-01,99,Water,Residential,Single Family,0,0,3,High,Own,1
CUST0000230,Customer_230,58,Male,Gulf Coast,2023-07-03,18,Gas,Residential,Apartment,0,0,4,Medium-High,Own,0
CUST0000231,Customer_231,37,Female,Northeast,2024-12-01,1,Electricity+Gas,Residential,Apartment,1,1,1,High,Own,0
CUST0000232,Customer_232,51,Female,Southeast,2021-08-01,41,Electricity,Commercial,Single Family,0,0,2,Medium,Own,1
CUST0000233,Customer_233,48,Male,Northeast,2024-07-02,6,Electricity+Gas,Small Business,Mobile Home,0,1,1,High,Lease,1
CUST0000234,Customer_234,38,Male,Gulf Coast,2018-01-01,84,Electricity,Small Business,Single Family,0,1,3,Medium-High,Rent,1
CUST0000235,Customer_235,80,Female,Midwest,2023-06-02,19,Electricity,Residential,Townhouse,0,0,1,High,Own,0
CUST0000236,Customer_236,57,Male,Gulf Coast,2022-01-31,35,Electricity,Residential,Single Family,0,1,1,Medium-Low,Own,0
CUST0000237,Customer_237,18,Male,Southeast,2024-08-01,5,Electricity,Residential,Townhouse,1,1,4,Medium,Own,0
CUST0000238,Customer_238,50,Female,Northeast,2023-05-03,20,Electricity+Water,Residential,Apartment,1,0,1,Medium-High,Rent,0
CUST0000239,Customer_239,38,Male,Southeast,2017-06-01,91,Electricity+Water,Residential,Apartment,0,0,5,Medium,Own,1
CUST0000240,Customer_240,60,Female,Southwest,2024-04-02,9,Water,Commercial,Single Family,0,1,1,Medium-High,Lease,1
CUST0000241,Customer_241,36,Female,West,2019-11-01,62,Electricity,Residential,Apartment,1,1,2,High,Rent,0
CUST0000242,Customer_242,46,Male,Southeast,2012-08-01,149,Gas,Residential,Townhouse,1,1,3,Medium-High,Lease,0
CUST0000243,Customer_243,55,Male,Gulf Coast,2019-05-03,68,Gas,Residential,Townhouse,1,1,4,Medium-Low,Own,1
CUST0000244,Customer_244,60,Female,Southeast,2016-10-01,99,Gas,Small Business,Single Family,1,1,3,Low,Rent,1
CUST0000245,Customer_245,29,Female,West,2024-07-02,6,Electricity,Residential,Single Family,0,0,6,Medium-Low,Own,1
CUST0000246,Customer_246,42,Female,West,2023-08-02,17,Electricity+Gas,Residential,Single Family,0,1,3,Medium,Own,0
CUST0000247,Customer_247,40,Female,Southeast,2013-11-01,134,Electricity,Residential,Single Family,1,0,2,Low,Rent,0
CUST0000248,Customer_248,38,Male,Northeast,2018-10-01,75,Water,Commercial,Single Family,0,1,2,Medium-Low,Own,1
CUST0000249,Customer_249,74,Female,Southeast,2019-12-02,61,Electricity+Gas,Commercial,Single Family,1,1,4,Medium-Low,Own,1
CUST0000250,Customer_250,54,Male,Northeast,2019-08-02,65,Gas,Residential,Townhouse,1,1,2,Medium-High,Own,0
CUST0000251,Customer_251,29,Male,Gulf Coast,2022-05-02,32,Electricity+Gas,Residential,Apartment,0,1,1,Low,Own,1
CUST0000252,Customer_252,61,Male,Gulf Coast,2024-11-01,2,Electricity,Residential,Townhouse,0,1,6,Low,Rent,1
CUST0000253,Customer_253,79,Male,West,2017-05-02,92,Electricity,Residential,Townhouse,0,1,2,Medium,Rent,0
CUST0000254,Customer_254,63,Female,West,2019-05-03,68,Electricity,Small Business,Apartment,1,0,2,Medium-Low,Rent,0
CUST0000255,Customer_255,25,Male,Southeast,2021-11-01,38,Water,Residential,Apartment,1,1,3,Medium-Low,Lease,1
CUST0000256,Customer_256,40,Male,Northeast,2013-07-02,138,Electricity,Residential,Mobile Home,1,1,2,Medium-Low,Own,0
CUST0000257,Customer_257,67,Male,West,2023-01-01,24,Electricity+Gas,Residential,Apartment,0,1,2,Medium,Own,0
CUST0000258,Customer_258,37,Female,Southwest,2023-05-03,20,Electricity,Residential,Apartment,0,0,2,Low,Own,0
CUST0000259,Customer_259,54,Female,West,2014-10-01,123,Electricity,Small Business,Condo,1,1,3,High,Own,1
CUST0000260,Customer_260,59,Male,West,2017-01-31,95,Electricity,Residential,Single Family,1,0,3,Low,Rent,1
CUST0000261,Customer_261,34,Male,Midwest,2021-06-02,43,Electricity+Gas,Small Business,Townhouse,1,1,4,High,Rent,1
CUST0000262,Customer_262,47,Male,Northeast,2024-05-02,8,Electricity+Gas,Residential,Single Family,1,1,5,Medium-High,Own,0
CUST0000263,Customer_263,18,Female,West,2023-11-01,14,Electricity+Gas,Residential,Condo,0,1,1,Medium-High,Rent,0
CUST0000264,Customer_264,32,Female,Midwest,2019-09-01,64,Electricity,Commercial,Townhouse,0,1,1,Medium-Low,Rent,1
CUST0000265,Customer_265,44,Female,West,2022-08-02,29,Electricity,Residential,Apartment,0,0,1,Medium,Own,0
CUST0000266,Customer_266,29,Female,Midwest,2016-01-01,108,Electricity+Gas,Commercial,Townhouse,1,1,2,Medium-High,Own,0
CUST0000267,Customer_267,72,Male,Southeast,2010-01-31,179,Electricity,Small Business,Townhouse,1,1,3,Medium,Rent,1
CUST0000268,Customer_268,26,Female,Northeast,2016-10-31,98,Electricity,Commercial,Apartment,1,1,4,Medium,Own,0
CUST0000269,Customer_269,41,Female,West,2022-09-01,28,Electricity,Residential,Condo,1,0,3,Medium-Low,Lease,0
CUST0000270,Customer_270,49,Male,Southwest,2017-04-02,93,Electricity+Gas,Residential,Apartment,0,0,1,Medium,Own,1
CUST0000271,Customer_271,69,Male,Midwest,2022-12-01,25,Electricity+Gas,Small Business,Condo,1,0,3,Medium-Low,Own,1
CUST0000272,Customer_272,26,Female,Midwest,2024-03-02,10,Electricity,Small Business,Apartment,0,1,4,High,Rent,1
CUST0000273,Customer_273,65,Female,Midwest,2024-11-01,2,Electricity+Gas,Residential,Apartment,0,1,3,Medium,Own,1
CUST0000274,Customer_274,48,Male,Southeast,2022-08-02,29,Electricity+Gas,Residential,Single Family,1,1,1,Low,Rent,0
CUST0000275,Customer_275,33,Female,Southeast,2013-05-02,140,Gas,Commercial,Single Family,1,1,1,Medium,Rent,0
CUST0000276,Customer_276,54,Female,Southeast,2023-09-01,16,Electricity,Residential,Condo,1,1,4,Medium,Lease,1
CUST0000277,Customer_277,50,Male,Southeast,2023-12-02,13,Electricity+Gas,Residential,Apartment,1,0,4,Low,Rent,1
CUST0000278,Customer_278,38,Male,Midwest,2007-07-02,210,Electricity+Gas,Residential,Apartment,1,1,3,Medium,Own,0
CUST0000279,Customer_279,49,Male,Northeast,2024-12-01,1,Electricity,Residential,Apartment,1,1,2,Medium-Low,Own,1
CUST0000280,Customer_280,42,Female,Southeast,2017-05-02,92,Electricity+Gas,Residential,Single Family,1,1,3,Medium,Own,0
CUST0000281,Customer_281,49,Male,Southeast,2023-01-31,23,Gas,Small Business,Apartment,0,1,2,Medium,Lease,0
CUST0000282,Customer_282,57,Male,Southeast,2024-11-01,2,Water,Small Business,Single Family,0,1,5,Medium-Low,Own,1
CUST0000283,Customer_283,71,Female,Gulf Coast,2012-08-01,149,Electricity,Commercial,Condo,1,1,1,Medium-Low,Rent,1
CUST0000284,Customer_284,29,Female,Northeast,2024-04-02,9,Electricity,Residential,Apartment,1,1,1,Medium-High,Own,1
CUST0000285,Customer_285,79,Male,Southwest,2020-12-31,48,Electricity+Gas,Residential,Condo,0,1,3,Medium-Low,Own,0
CUST0000286,Customer_286,18,Male,Northeast,2023-06-02,19,Gas,Residential,Townhouse,0,0,3,Medium,Own,0
CUST0000287,Customer_287,45,Female,West,2024-09-01,4,Gas,Residential,Single Family,1,1,3,Medium-High,Rent,1
CUST0000288,Customer_288,56,Female,Gulf Coast,2024-10-01,3,Electricity+Gas,Residential,Condo,1,1,4,Medium-Low,Own,1
CUST0000289,Customer_289,52,Female,Midwest,2024-06-01,7,Electricity+Gas,Residential,Single Family,1,1,6,Low,Own,1
CUST0000290,Customer_290,38,Male,West,2024-09-01,4,Electricity+Gas,Residential,Apartment,1,1,3,Medium-High,Own,0
CUST0000291,Customer_291,44,Female,Southeast,2017-12-01,85,Electricity,Residential,Single Family,1,0,1,Medium,Rent,1
CUST0000292,Customer_292,40,Female,Northeast,2021-10-01,39,Electricity+Gas,Residential,Apartment,0,1,4,Medium-High,Own,0
CUST0000293,Customer_293,39,Female,Southeast,2022-12-01,25,Gas,Commercial,Single Family,0,1,1,Medium-Low,Own,0
CUST0000294,Customer_294,60,Female,Southeast,2022-05-02,32,Electricity,Small Business,Townhouse,0,1,2,Medium-High,Own,0
CUST0000295,Customer_295,53,Male,Southeast,2011-11-01,158,Electricity,Small Business,Mobile Home,1,1,1,Low,Rent,0
CUST0000296,Customer_296,37,Male,Southeast,2012-12-31,144,Electricity,Small Business,Townhouse,0,0,4,Medium-High,Own,0
CUST0000297,Customer_297,61,Female,Midwest,2018-10-01,75,Gas,Residential,Single Family,1,1,2,Medium-High,Lease,0
CUST0000298,Customer_298,52,Female,West,2014-04-02,129,Electricity,Small Business,Apartment,1,1,2,Medium,Own,0
CUST0000299,Customer_299,60,Female,Southeast,2023-01-31,23,Electricity+Water,Small Business,Condo,0,1,1,Medium,Rent,1
CUST0000300,Customer_300,57,Male,Northeast,2022-09-01,28,Electricity+Water,Residential,Single Family,1,1,5,Medium-Low,Rent,0
CUST0000301,Customer_301,35,Female,Midwest,2020-04-01,57,Water,Commercial,Single Family,0,0,1,Medium-Low,Own,1
CUST0000302,Customer_302,39,Female,Midwest,2020-03-02,58,Electricity+Gas,Residential,Single Family,0,1,3,Medium,Own,0
CUST0000303,Customer_303,59,Male,Northeast,2021-10-01,39,Water,Residential,Apartment,0,1,4,Medium,Rent,1
CUST0000304,Customer_304,57,Male,Northeast,2022-07-02,30,Electricity,Residential,Townhouse,0,1,1,High,Own,0
CUST0000305,Customer_305,47,Female,Midwest,2003-09-01,256,Electricity+Gas,Small Business,Townhouse,1,1,1,Medium-High,Own,0
CUST0000306,Customer_306,49,Female,Southeast,2016-06-01,103,Gas,Residential,Apartment,1,1,3,Medium,Own,1
CUST0000307,Customer_307,67,Female,Gulf Coast,2022-03-03,34,Electricity,Residential,Townhouse,1,0,1,Medium-High,Own,0
CUST0000308,Customer_308,39,Female,Northeast,2018-08-02,77,Electricity,Residential,Apartment,1,1,3,Low,Rent,0
CUST0000309,Customer_309,56,Male,Northeast,2023-07-03,18,Electricity+Gas,Residential,Apartment,1,0,1,Medium,Own,0
CUST0000310,Customer_310,44,Male,Midwest,2024-07-02,6,Electricity,Commercial,Single Family,1,1,1,Medium,Own,0
CUST0000311,Customer_311,44,Female,Gulf Coast,2022-11-01,26,Electricity+Gas,Small Business,Single Family,1,1,2,High,Rent,0
CUST0000312,Customer_312,64,Female,Southwest,2022-07-02,30,Electricity+Water,Small Business,Single Family,0,1,3,Medium-Low,Rent,0
CUST0000313,Customer_313,60,Female,Southeast,2024-12-01,1,Electricity,Residential,Condo,1,0,4,Low,Own,0
CUST0000314,Customer_314,60,Female,Northeast,2016-08-01,101,Gas,Residential,Townhouse,1,1,2,Low,Lease,0
CUST0000315,Customer_315,67,Male,Midwest,2022-11-01,26,Electricity+Gas,Residential,Single Family,0,1,3,Medium,Own,0
CUST0000316,Customer_316,48,Female,Southeast,2020-09-01,52,Electricity,Residential,Single Family,1,0,3,Medium-Low,Rent,0
CUST0000317,Customer_317,58,Male,Southwest,2024-09-01,4,Electricity+Water,Residential,Townhouse,1,1,3,Medium-High,Own,1
CUST0000318,Customer_318,43,Male,Southwest,2024-02-01,11,Electricity+Water,Residential,Apartment,1,1,3,Medium,Own,0
CUST0000319,Customer_319,52,Male,Southeast,2013-12-31,132,Electricity,Residential,Single Family,0,1,1,Medium-Low,Rent,0
CUST0000320,Customer_320,46,Male,Northeast,2020-05-02,56,Electricity,Residential,Single Family,0,0,2,Medium-High,Rent,1
CUST0000321,Customer_321,49,Male,West,2009-12-31,180,Electricity+Water,Residential,Single Family,0,1,3,Medium,Lease,1
CUST0000322,Customer_322,56,Male,Southwest,1994-12-31,360,Electricity+Water,Residential,Apartment,0,0,2,Medium-High,Rent,0
CUST0000323,Customer_323,35,Male,West,2022-10-02,27,Gas,Small Business,Single Family,0,1,4,Medium-High,Own,0
CUST0000324,Customer_324,79,Male,Southeast,2023-04-02,21,Electricity,Residential,Townhouse,0,1,2,Medium-High,Rent,0
CUST0000325,Customer_325,32,Female,Southwest,2015-04-02,117,Electricity+Gas,Small Business,Mobile Home,0,1,1,Medium-High,Own,1
CUST0000326,Customer_326,29,Male,Northeast,1994-12-31,360,Electricity,Small Business,Single Family,0,1,6,Medium-High,Own,0
CUST0000327,Customer_327,65,Male,Southeast,2020-02-01,59,Electricity+Water,Commercial,Single Family,1,0,4,Medium,Own,1
CUST0000328,Customer_328,59,Female,Southwest,2017-01-31,95,Water,Residential,Single Family,0,1,6,High,Rent,0
CUST0000329,Customer_329,57,Female,West,2017-06-01,91,Electricity+Gas,Residential,Apartment,1,0,4,Low,Own,0
CUST0000330,Customer_330,57,Female,Southeast,2022-11-01,26,Electricity,Residential,Townhouse,1,0,5,High,Rent,0
CUST0000331,Customer_331,47,Male,West,2020-10-01,51,Electricity+Gas,Commercial,Single Family,1,1,6,Low,Own,1
CUST0000332,Customer_332,34,Female,West,2016-01-31,107,Electricity,Small Business,Single Family,0,1,1,Medium-Low,Rent,1
CUST0000333,Customer_333,49,Male,Southeast,2019-04-02,69,Electricity,Residential,Townhouse,0,0,3,Medium-High,Rent,0
CUST0000334,Customer_334,37,Male,Gulf Coast,2024-12-01,1,Electricity+Gas,Residential,Townhouse,1,1,1,Medium,Own,0
CUST0000335,Customer_335,62,Male,Midwest,2023-01-01,24,Gas,Residential,Single Family,1,1,5,Medium,Rent,0
CUST0000336,Customer_336,45,Female,Southwest,2024-04-02,9,Water,Residential,Single Family,1,0,8,Medium-Low,Own,0
CUST0000337,Customer_337,35,Male,Midwest,2023-10-02,15,Electricity+Water,Small Business,Apartment,0,1,2,Medium-Low,Rent,1
CUST0000338,Customer_338,43,Male,Midwest,2013-04-01,141,Gas,Residential,Single Family,0,1,1,Low,Rent,1
CUST0000339,Customer_339,54,Male,West,2024-11-01,2,Gas,Residential,Single Family,0,1,1,Medium-Low,Lease,1
CUST0000340,Customer_340,39,Female,Southeast,2023-11-01,14,Gas,Residential,Townhouse,0,0,3,Medium,Own,1
CUST0000341,Customer_341,35,Female,Northeast,2023-03-03,22,Electricity,Residential,Single Family,0,1,2,Medium-High,Own,0
CUST0000342,Customer_342,51,Male,Gulf Coast,2020-04-01,57,Electricity+Gas,Residential,Condo,0,0,4,Medium-High,Own,0
CUST0000343,Customer_343,51,Female,West,2021-04-02,45,Electricity+Gas,Residential,Townhouse,0,1,2,Medium-Low,Rent,1
CUST0000344,Customer_344,40,Female,Southeast,2023-11-01,14,Electricity+Water,Residential,Single Family,1,1,3,High,Rent,0
CUST0000345,Customer_345,40,Female,Southeast,2024-03-02,10,Electricity+Gas,Small Business,Apartment,1,0,4,Medium-Low,Own,0
CUST0000346,Customer_346,51,Male,West,2023-09-01,16,Electricity,Residential,Apartment,0,0,1,Low,Own,0
CUST0000347,Customer_347,26,Female,Northeast,2021-08-01,41,Electricity,Residential,Single Family,1,0,1,High,Rent,0
CUST0000348,Customer_348,26,Male,Midwest,2023-07-03,18,Gas,Commercial,Single Family,1,1,3,Medium,Own,0
CUST0000349,Customer_349,37,Female,Northeast,2010-05-02,176,Electricity,Residential,Apartment,0,1,3,High,Own,1
CUST0000350,Customer_350,44,Male,Southwest,2021-12-01,37,Gas,Residential,Townhouse,0,1,4,Medium-Low,Own,0
CUST0000351,Customer_351,52,Male,Northeast,2024-10-01,3,Electricity,Residential,Apartment,0,1,1,Medium-High,Rent,1
CUST0000352,Customer_352,70,Male,Southwest,2018-07-02,78,Electricity+Water,Residential,Single Family,1,1,6,Low,Own,0
CUST0000353,Customer_353,60,Female,West,2023-01-31,23,Electricity,Residential,Mobile Home,0,1,5,Medium-High,Rent,0
CUST0000354,Customer_354,45,Male,Midwest,2019-10-02,63,Electricity+Gas,Residential,Townhouse,0,1,2,Medium-Low,Lease,1
CUST0000355,Customer_355,47,Female,Northeast,2023-06-02,19,Electricity,Residential,Apartment,0,1,2,Low,Own,0
CUST0000356,Customer_356,32,Male,Northeast,2020-10-31,50,Gas,Small Business,Apartment,1,0,2,Low,Rent,0
CUST0000357,Customer_357,47,Female,Southeast,2017-09-01,88,Electricity,Residential,Single Family,0,0,3,Medium,Lease,0
CUST0000358,Customer_358,43,Female,Midwest,2011-12-01,157,Gas,Commercial,Mobile Home,1,0,3,Medium-Low,Own,0
CUST0000359,Customer_359,52,Female,Southwest,2023-07-03,18,Gas,Small Business,Single Family,0,0,3,High,Lease,0
CUST0000360,Customer_360,35,Female,Northeast,2023-01-01,24,Electricity+Gas,Small Business,Townhouse,0,1,1,Medium-High,Own,1
CUST0000361,Customer_361,55,Female,West,2021-12-01,37,Electricity+Gas,Small Business,Apartment,0,0,1,Medium-High,Own,1
CUST0000362,Customer_362,70,Male,West,2011-12-01,157,Electricity+Gas,Residential,Condo,0,1,6,Medium-High,Rent,1
CUST0000363,Customer_363,46,Female,Midwest,2013-07-02,138,Water,Residential,Townhouse,1,0,3,Medium-High,Own,0
CUST0000364,Customer_364,54,Male,Southeast,2024-08-01,5,Electricity+Water,Commercial,Apartment,0,1,1,Medium-High,Rent,1
CUST0000365,Customer_365,58,Female,West,2024-05-02,8,Electricity+Gas,Residential,Mobile Home,0,1,2,High,Own,0
CUST0000366,Customer_366,41,Female,West,2021-08-01,41,Electricity,Residential,Condo,0,1,3,High,Rent,1
CUST0000367,Customer_367,51,Male,Gulf Coast,2024-07-02,6,Electricity+Water,Residential,Single Family,0,0,3,Medium-Low,Own,1
CUST0000368,Customer_368,48,Male,Southeast,2022-12-01,25,Electricity+Water,Residential,Single Family,0,0,2,Medium-Low,Own,1
CUST0000369,Customer_369,49,Male,Gulf Coast,2024-04-02,9,Electricity+Gas,Residential,Townhouse,0,1,4,Medium,Rent,0
CUST0000370,Customer_370,36,Female,Northeast,2020-01-01,60,Electricity+Gas,Residential,Mobile Home,0,0,1,Low,Own,1
CUST0000371,Customer_371,48,Female,Midwest,2010-01-31,179,Electricity,Small Business,Apartment,0,1,2,Medium-Low,Rent,1
CUST0000372,Customer_372,55,Female,Midwest,1996-06-01,343,Water,Residential,Single Family,1,1,1,Medium-High,Lease,0
CUST0000373,Customer_373,69,Female,Midwest,2022-09-01,28,Electricity+Water,Small Business,Apartment,1,0,4,Medium,Own,0
CUST0000374,Customer_374,62,Female,Southwest,2020-07-02,54,Electricity+Gas,Residential,Single Family,0,1,5,Medium,Rent,0
CUST0000375,Customer_375,80,Male,Northeast,2015-05-02,116,Electricity+Gas,Residential,Apartment,1,0,2,High,Own,0
CUST0000376,Customer_376,36,Male,Gulf Coast,2024-06-01,7,Electricity,Residential,Single Family,1,0,4,Medium,Lease,0
CUST0000377,Customer_377,61,Female,Southwest,2019-03-03,70,Gas,Small Business,Apartment,1,0,2,Medium,Lease,0
CUST0000378,Customer_378,50,Female,Gulf Coast,2022-06-02,31,Electricity+Gas,Commercial,Mobile Home,1,1,3,Medium-Low,Rent,1
CUST0000379,Customer_379,80,Female,Northeast,2023-12-02,13,Electricity,Residential,Apartment,1,1,4,Medium-Low,Own,0
CUST0000380,Customer_380,35,Male,Southwest,2022-07-02,30,Electricity+Gas,Residential,Single Family,1,1,4,Medium-Low,Rent,0
CUST0000381,Customer_381,35,Male,Midwest,2024-09-01,4,Water,Small Business,Apartment,0,1,4,Low,Lease,1
CUST0000382,Customer_382,39,Male,Midwest,2019-01-31,71,Electricity,Residential,Single Family,0,0,2,Medium-Low,Own,0
CUST0000383,Customer_383,18,Male,West,2023-08-02,17,Electricity,Residential,Townhouse,0,0,1,Medium-High,Own,0
CUST0000384,Customer_384,40,Male,Southeast,2023-03-03,22,Water,Residential,Apartment,1,1,3,Medium-High,Own,0
CUST0000385,Customer_385,36,Female,Southeast,2024-06-01,7,Electricity,Commercial,Townhouse,1,1,2,Medium,Rent,0
CUST0000386,Customer_386,50,Male,West,2015-01-31,119,Gas,Residential,Condo,0,0,2,High,Own,1
CUST0000387,Customer_387,53,Female,Midwest,2021-09-01,40,Electricity+Gas,Residential,Single Family,0,1,2,Medium-Low,Rent,0
CUST0000388,Customer_388,76,Male,Southeast,2020-10-31,50,Water,Residential,Mobile Home,1,1,3,Medium,Own,0
CUST0000389,Customer_389,62,Female,Midwest,2020-10-31,50,Electricity+Water,Small Business,Single Family,0,1,3,Low,Rent,1
CUST0000390,Customer_390,39,Male,Midwest,2022-06-02,31,Electricity+Gas,Residential,Apartment,1,1,2,Medium-High,Own,0
CUST0000391,Customer_391,34,Male,West,2024-01-01,12,Gas,Small Business,Single Family,1,1,1,Medium,Lease,1
CUST0000392,Customer_392,55,Male,Northeast,2018-03-02,82,Water,Small Business,Single Family,0,0,5,Medium-Low,Own,1
CUST0000393,Customer_393,28,Other,Southwest,2024-05-02,8,Electricity+Gas,Residential,Apartment,0,0,4,Medium-Low,Own,1
CUST0000394,Customer_394,75,Female,Southwest,2024-07-02,6,Electricity+Gas,Residential,Single Family,1,0,2,Medium-High,Own,0
CUST0000395,Customer_395,65,Male,West,2018-11-01,74,Gas,Commercial,Single Family,0,0,2,Low,Own,0
CUST0000396,Customer_396,40,Male,Gulf Coast,2023-11-01,14,Gas,Residential,Single Family,1,1,1,High,Rent,0
