customer_id,bill_date,bill_amount,bill_status,payment_delay_days
CUST0000024,2024-04-25,169.22,Paid,21
CUST0000024,2024-05-25,140.17,Paid,0
CUST0000024,2024-06-24,83.4,Paid,1
CUST0000024,2024-07-24,69.01,Unpaid,6
CUST0000024,2024-08-23,119.67,Paid,2
CUST0000024,2024-09-22,94.68,Paid,16
CUST0000024,2024-10-22,133.69,Paid Late,4
CUST0000024,2024-11-21,125.75,Paid Late,2
CUST0000025,2023-01-01,139.25,Paid,8
CUST0000025,2023-01-31,174.77,Paid,10
CUST0000025,2023-03-02,191.28,Paid Late,1
CUST0000025,2023-04-01,177.26,Paid,3
CUST0000025,2023-05-01,167.48,Unpaid,1
CUST0000025,2023-05-31,167.22,Paid Late,3
CUST0000025,2023-06-30,128.1,Paid,5
CUST0000025,2023-07-30,125.42,Unpaid,0
CUST0000025,2023-08-29,113.62,Paid Late,10
CUST0000025,2023-09-28,126.85,Paid,3
CUST0000025,2023-10-28,73.55,Paid,0
CUST0000025,2023-11-27,123.97,Paid Late,1
CUST0000025,2023-12-27,142.21,Paid,4
CUST0000025,2024-01-26,110.68,Paid Late,4
CUST0000025,2024-02-25,169.08,Paid,8
CUST0000025,2024-03-26,169.38,Paid Late,1
CUST0000025,2024-04-25,206.24,Paid Late,9
CUST0000025,2024-05-25,182.74,Disputed,0
CUST0000025,2024-06-24,190.76,Unpaid,9
CUST0000025,2024-07-24,92.32,Paid,3
CUST0000025,2024-08-23,113.88,Paid Late,4
CUST0000025,2024-09-22,114.33,Paid,6
CUST0000025,2024-10-22,116.44,Paid,3
CUST0000025,2024-11-21,128.93,Paid,1
CUST0000026,2023-01-01,60.95,Paid,0
CUST0000026,2023-01-31,90.59,Paid,3
CUST0000026,2023-03-02,63.97,Paid,8
CUST0000026,2023-04-01,87.73,Paid,0
CUST0000026,2023-05-01,42.81,Paid Late,1
CUST0000026,2023-05-31,50.72,Paid,1
CUST0000026,2023-06-30,57.07,Paid,6
CUST0000026,2023-07-30,72.49,Paid,2
CUST0000026,2023-08-29,42.27,Unpaid,5
CUST0000026,2023-09-28,10.0,Paid,1
CUST0000026,2023-10-28,46.5,Paid,5
CUST0000026,2023-11-27,72.06,Paid,5
CUST0000026,2023-12-27,71.18,Paid Late,11
CUST0000026,2024-01-26,74.96,Paid,7
CUST0000026,2024-02-25,59.45,Paid,5
CUST0000026,2024-03-26,119.22,Paid,2
CUST0000026,2024-04-25,68.92,Paid,12
CUST0000026,2024-05-25,119.79,Paid,4
CUST0000026,2024-06-24,39.53,Paid Late,1
CUST0000026,2024-07-24,33.15,Disputed,16
CUST0000026,2024-08-23,23.77,Paid,1
CUST0000026,2024-09-22,45.65,Paid Late,0
CUST0000026,2024-10-22,55.44,Disputed,3
CUST0000026,2024-11-21,37.77,Paid Late,1
CUST0000027,2023-01-01,313.42,Paid,3
CUST0000027,2023-01-31,353.68,Paid,2
CUST0000027,2023-03-02,392.5,Paid,1
CUST0000027,2023-04-01,414.56,Paid,5
CUST0000027,2023-05-01,420.48,Paid,7
CUST0000027,2023-05-31,363.18,Paid,19
CUST0000027,2023-06-30,344.94,Paid,0
CUST0000027,2023-07-30,235.07,Paid,3
CUST0000027,2023-08-29,249.49,Paid,2
CUST0000027,2023-09-28,239.38,Paid,0
CUST0000027,2023-10-28,211.85,Paid,2
CUST0000027,2023-11-27,283.88,Paid,13
CUST0000027,2023-12-27,313.47,Unpaid,8
CUST0000027,2024-01-26,339.1,Paid,5
CUST0000027,2024-02-25,379.78,Paid,3
CUST0000027,2024-03-26,472.1,Disputed,4
CUST0000027,2024-04-25,375.17,Paid,3
CUST0000027,2024-05-25,366.38,Disputed,25
CUST0000027,2024-06-24,302.9,Paid,1
CUST0000027,2024-07-24,245.81,Paid Late,4
CUST0000027,2024-08-23,220.94,Paid,3
CUST0000027,2024-09-22,234.59,Paid,12
CUST0000027,2024-10-22,224.22,Paid,8
CUST0000027,2024-11-21,292.23,Paid Late,1
CUST0000028,2023-01-01,131.22,Paid,6
CUST0000028,2023-01-31,178.67,Unpaid,5
CUST0000028,2023-03-02,199.93,Disputed,1
CUST0000028,2023-04-01,169.93,Disputed,2
CUST0000028,2023-05-01,205.53,Paid,4
CUST0000028,2023-05-31,189.61,Paid,17
CUST0000028,2023-06-30,155.28,Unpaid,2
CUST0000028,2023-07-30,83.39,Paid,7
CUST0000028,2023-08-29,95.49,Paid,4
CUST0000028,2023-09-28,94.19,Paid,4
CUST0000028,2023-10-28,92.19,Paid,3
CUST0000028,2023-11-27,127.83,Disputed,8
CUST0000028,2023-12-27,157.09,Paid,3
CUST0000028,2024-01-26,200.13,Paid Late,11
CUST0000028,2024-02-25,180.37,Paid,1
CUST0000028,2024-03-26,201.54,Disputed,1
CUST0000028,2024-04-25,211.39,Paid,1
CUST0000028,2024-05-25,144.16,Disputed,7
CUST0000028,2024-06-24,137.56,Paid,0
CUST0000028,2024-07-24,100.47,Paid,4
CUST0000028,2024-08-23,61.86,Paid Late,1
CUST0000028,2024-09-22,71.01,Paid Late,2
CUST0000028,2024-10-22,101.66,Unpaid,3
CUST0000028,2024-11-21,105.54,Paid,0
CUST0000029,2023-01-01,127.92,Disputed,6
CUST0000029,2023-01-31,129.57,Paid,7
CUST0000029,2023-03-02,193.91,Paid,2
CUST0000029,2023-04-01,192.66,Paid Late,0
CUST0000029,2023-05-01,129.78,Paid Late,7
CUST0000029,2023-05-31,191.47,Unpaid,2
CUST0000029,2023-06-30,122.95,Paid,1
CUST0000029,2023-07-30,111.71,Paid,1
CUST0000029,2023-08-29,124.42,Paid,2
CUST0000029,2023-09-28,109.51,Paid,3
CUST0000029,2023-10-28,82.21,Paid Late,4
CUST0000029,2023-11-27,145.38,Disputed,17
CUST0000029,2023-12-27,128.52,Paid,7
CUST0000029,2024-01-26,152.38,Paid,20
CUST0000029,2024-02-25,192.67,Unpaid,8
CUST0000029,2024-03-26,154.22,Paid,8
CUST0000029,2024-04-25,211.29,Unpaid,6
CUST0000029,2024-05-25,137.48,Disputed,17
CUST0000029,2024-06-24,151.43,Unpaid,7
CUST0000029,2024-07-24,130.71,Paid,3
CUST0000029,2024-08-23,92.69,Disputed,1
CUST0000029,2024-09-22,65.51,Disputed,5
CUST0000029,2024-10-22,136.65,Paid,13
CUST0000029,2024-11-21,130.21,Paid,6
CUST0000030,2023-01-01,188.28,Paid,2
CUST0000030,2023-01-31,190.54,Paid,4
CUST0000030,2023-03-02,164.62,Paid Late,1
CUST0000030,2023-04-01,243.45,Paid,3
CUST0000030,2023-05-01,212.62,Paid,37
CUST0000030,2023-05-31,206.88,Paid,10
CUST0000030,2023-06-30,179.7,Paid,2
CUST0000030,2023-07-30,155.16,Unpaid,7
CUST0000030,2023-08-29,141.15,Paid,5
CUST0000030,2023-09-28,119.69,Paid,3
CUST0000030,2023-10-28,113.96,Paid,1
CUST0000030,2023-11-27,155.85,Disputed,4
CUST0000030,2023-12-27,132.27,Paid Late,9
CUST0000030,2024-01-26,178.96,Paid Late,6
CUST0000030,2024-02-25,194.59,Paid,6
CUST0000030,2024-03-26,232.62,Paid,0
CUST0000030,2024-04-25,218.95,Unpaid,7
CUST0000030,2024-05-25,176.57,Paid,5
CUST0000030,2024-06-24,184.13,Paid,0
CUST0000030,2024-07-24,120.63,Paid,5
CUST0000030,2024-08-23,102.63,Paid,3
CUST0000030,2024-09-22,113.91,Paid Late,1
CUST0000030,2024-10-22,108.81,Paid,3
CUST0000030,2024-11-21,99.58,Paid Late,7
CUST0000031,2023-01-01,226.17,Paid,0
CUST0000031,2023-01-31,278.33,Paid,0
CUST0000031,2023-03-02,332.12,Paid,4
CUST0000031,2023-04-01,313.76,Paid,0
CUST0000031,2023-05-01,346.22,Paid,4
CUST0000031,2023-05-31,279.54,Paid Late,6
CUST0000031,2023-06-30,275.53,Paid,3
CUST0000031,2023-07-30,215.46,Paid,11
CUST0000031,2023-08-29,180.2,Paid,0
CUST0000031,2023-09-28,170.09,Paid,3
CUST0000031,2023-10-28,218.12,Paid,3
CUST0000031,2023-11-27,210.17,Paid Late,2
CUST0000031,2023-12-27,243.76,Paid Late,2
CUST0000031,2024-01-26,277.1,Paid,1
CUST0000031,2024-02-25,311.42,Paid,2
CUST0000031,2024-03-26,336.5,Paid Late,2
CUST0000031,2024-04-25,319.67,Paid,9
CUST0000031,2024-05-25,311.61,Paid Late,2
CUST0000031,2024-06-24,246.65,Paid,5
CUST0000031,2024-07-24,212.57,Paid,4
CUST0000031,2024-08-23,222.72,Paid,1
CUST0000031,2024-09-22,199.27,Disputed,1
CUST0000031,2024-10-22,225.84,Paid,5
CUST0000031,2024-11-21,231.73,Paid,3
CUST0000032,2023-01-01,124.54,Paid,6
CUST0000032,2023-01-31,160.85,Unpaid,1
CUST0000032,2023-03-02,205.21,Paid,4
CUST0000032,2023-04-01,216.71,Paid,2
CUST0000032,2023-05-01,210.15,Paid,7
CUST0000032,2023-05-31,186.56,Paid,18
CUST0000032,2023-06-30,165.54,Paid Late,5
CUST0000032,2023-07-30,121.26,Paid,12
CUST0000032,2023-08-29,110.73,Disputed,9
CUST0000032,2023-09-28,73.5,Unpaid,14
CUST0000032,2023-10-28,123.08,Paid,6
CUST0000032,2023-11-27,95.65,Unpaid,4
CUST0000032,2023-12-27,140.9,Paid Late,3
CUST0000032,2024-01-26,148.74,Paid,0
CUST0000032,2024-02-25,178.65,Paid,2
CUST0000032,2024-03-26,180.32,Paid,16
CUST0000032,2024-04-25,175.9,Paid,0
CUST0000032,2024-05-25,223.08,Disputed,3
CUST0000032,2024-06-24,147.67,Paid Late,3
CUST0000032,2024-07-24,124.64,Unpaid,3
CUST0000032,2024-08-23,99.05,Disputed,17
CUST0000032,2024-09-22,119.2,Disputed,20
CUST0000032,2024-10-22,122.61,Paid,4
CUST0000032,2024-11-21,141.79,Disputed,1
CUST0000033,2023-01-01,144.92,Paid Late,2
CUST0000033,2023-01-31,121.65,Paid,3
CUST0000033,2023-03-02,136.07,Paid,6
CUST0000033,2023-04-01,154.57,Paid,4
CUST0000033,2023-05-01,121.75,Paid Late,0
CUST0000033,2023-05-31,158.99,Paid,0
CUST0000033,2023-06-30,94.29,Paid,0
CUST0000033,2023-07-30,107.55,Paid,9
CUST0000033,2023-08-29,92.14,Paid,2
CUST0000033,2023-09-28,83.28,Disputed,3
CUST0000033,2023-10-28,77.31,Unpaid,8
CUST0000033,2023-11-27,116.33,Paid,1
CUST0000033,2023-12-27,108.32,Paid,1
CUST0000033,2024-01-26,104.88,Paid,0
CUST0000033,2024-02-25,166.41,Paid,7
CUST0000033,2024-03-26,115.51,Paid,0
CUST0000033,2024-04-25,163.12,Paid,0
CUST0000033,2024-05-25,137.32,Paid Late,0
CUST0000033,2024-06-24,144.12,Paid,1
CUST0000033,2024-07-24,73.65,Paid,13
CUST0000033,2024-08-23,92.28,Paid,2
CUST0000033,2024-09-22,93.44,Paid,11
CUST0000033,2024-10-22,76.83,Paid,0
CUST0000033,2024-11-21,95.58,Paid,5
CUST0000034,2023-01-01,157.99,Paid,0
CUST0000034,2023-01-31,211.76,Paid Late,0
CUST0000034,2023-03-02,243.02,Paid,11
CUST0000034,2023-04-01,249.72,Paid Late,5
CUST0000034,2023-05-01,257.07,Unpaid,4
CUST0000034,2023-05-31,221.96,Paid,4
CUST0000034,2023-06-30,201.3,Paid,2
CUST0000034,2023-07-30,165.8,Paid Late,4
CUST0000034,2023-08-29,158.67,Paid,7
CUST0000034,2023-09-28,127.22,Unpaid,2
CUST0000034,2023-10-28,154.86,Paid,2
CUST0000034,2023-11-27,171.38,Paid Late,2
CUST0000034,2023-12-27,204.4,Unpaid,2
CUST0000034,2024-01-26,227.83,Paid,0
CUST0000034,2024-02-25,274.61,Disputed,2
CUST0000034,2024-03-26,262.26,Paid,1
CUST0000034,2024-04-25,257.08,Unpaid,8
CUST0000034,2024-05-25,239.91,Paid,0
CUST0000034,2024-06-24,231.49,Paid,1
CUST0000034,2024-07-24,175.82,Paid,9
CUST0000034,2024-08-23,144.69,Paid,0
CUST0000034,2024-09-22,161.83,Paid,22
CUST0000034,2024-10-22,146.7,Paid Late,6
CUST0000034,2024-11-21,203.76,Paid,1
CUST0000035,2023-01-01,325.77,Paid,1
CUST0000035,2023-01-31,325.95,Paid,2
CUST0000035,2023-03-02,432.46,Paid,5
CUST0000035,2023-04-01,451.58,Paid,2
CUST0000035,2023-05-01,409.85,Paid Late,6
CUST0000035,2023-05-31,352.16,Paid,6
CUST0000035,2023-06-30,325.55,Paid Late,3
CUST0000035,2023-07-30,236.06,Paid,5
CUST0000035,2023-08-29,222.31,Paid,1
CUST0000035,2023-09-28,199.02,Paid Late,19
CUST0000035,2023-10-28,233.71,Paid Late,0
CUST0000035,2023-11-27,293.22,Paid,5
CUST0000035,2023-12-27,309.59,Paid,4
CUST0000035,2024-01-26,392.48,Paid Late,10
CUST0000035,2024-02-25,433.01,Disputed,1
CUST0000035,2024-03-26,445.59,Paid,0
CUST0000035,2024-04-25,401.02,Paid,0
CUST0000035,2024-05-25,340.38,Paid,1
CUST0000035,2024-06-24,314.1,Paid,1
CUST0000035,2024-07-24,297.6,Paid,5
CUST0000035,2024-08-23,244.87,Paid Late,15
CUST0000035,2024-09-22,241.05,Paid,4
CUST0000035,2024-10-22,231.69,Unpaid,4
CUST0000035,2024-11-21,274.25,Paid Late,0
CUST0000036,2023-01-01,135.41,Paid,2
CUST0000036,2023-01-31,186.22,Paid,0
CUST0000036,2023-03-02,266.79,Paid,3
CUST0000036,2023-04-01,254.02,Paid,0
CUST0000036,2023-05-01,260.93,Paid,11
CUST0000036,2023-05-31,209.77,Paid,4
CUST0000036,2023-06-30,199.37,Unpaid,3
CUST0000036,2023-07-30,172.92,Unpaid,0
CUST0000036,2023-08-29,124.23,Paid Late,4
CUST0000036,2023-09-28,129.11,Unpaid,1
CUST0000036,2023-10-28,139.64,Paid,22
CUST0000036,2023-11-27,120.65,Paid,14
CUST0000036,2023-12-27,201.08,Paid,1
CUST0000036,2024-01-26,187.01,Paid,0
CUST0000036,2024-02-25,274.36,Paid,1
CUST0000036,2024-03-26,245.71,Paid,14
CUST0000036,2024-04-25,222.32,Paid,18
CUST0000036,2024-05-25,212.08,Paid,5
CUST0000036,2024-06-24,188.85,Paid,6
CUST0000036,2024-07-24,183.86,Paid,3
CUST0000036,2024-08-23,142.3,Paid,5
CUST0000036,2024-09-22,127.18,Paid,1
CUST0000036,2024-10-22,136.14,Paid,8
CUST0000036,2024-11-21,129.66,Paid,3
CUST0000037,2023-01-01,289.14,Paid,3
CUST0000037,2023-01-31,282.05,Paid,3
CUST0000037,2023-03-02,332.71,Paid,7
CUST0000037,2023-04-01,320.8,Paid,6
CUST0000037,2023-05-01,327.6,Paid,3
CUST0000037,2023-05-31,309.14,Paid,2
CUST0000037,2023-06-30,273.21,Paid,0
CUST0000037,2023-07-30,211.76,Paid,2
CUST0000037,2023-08-29,200.44,Paid Late,13
CUST0000037,2023-09-28,195.02,Paid Late,0
CUST0000037,2023-10-28,176.69,Paid,2
CUST0000037,2023-11-27,225.16,Disputed,1
CUST0000037,2023-12-27,237.93,Paid Late,4
CUST0000037,2024-01-26,287.53,Paid,0
CUST0000037,2024-02-25,341.97,Paid Late,0
CUST0000037,2024-03-26,382.47,Unpaid,1
CUST0000037,2024-04-25,351.11,Unpaid,3
CUST0000037,2024-05-25,308.49,Paid,4
CUST0000037,2024-06-24,256.73,Paid,0
CUST0000037,2024-07-24,223.21,Paid,5
CUST0000037,2024-08-23,164.99,Paid,6
CUST0000037,2024-09-22,154.47,Paid,0
CUST0000037,2024-10-22,209.36,Paid,14
CUST0000037,2024-11-21,239.84,Paid,13
CUST0000038,2023-01-01,298.02,Paid,7
CUST0000038,2023-01-31,315.41,Paid,8
CUST0000038,2023-03-02,376.74,Paid,3
CUST0000038,2023-04-01,357.79,Paid,12
CUST0000038,2023-05-01,344.24,Paid,0
CUST0000038,2023-05-31,312.67,Paid,13
CUST0000038,2023-06-30,288.43,Disputed,3
CUST0000038,2023-07-30,244.47,Paid,0
CUST0000038,2023-08-29,191.54,Paid,1
CUST0000038,2023-09-28,205.71,Paid Late,3
CUST0000038,2023-10-28,183.86,Disputed,0
CUST0000038,2023-11-27,207.37,Paid,7
CUST0000038,2023-12-27,284.18,Paid,16
CUST0000038,2024-01-26,348.78,Paid,6
CUST0000038,2024-02-25,349.22,Paid,2
CUST0000038,2024-03-26,373.84,Paid,9
CUST0000038,2024-04-25,368.78,Disputed,5
CUST0000038,2024-05-25,318.33,Paid Late,1
CUST0000038,2024-06-24,288.22,Paid,0
CUST0000038,2024-07-24,223.73,Paid Late,5
CUST0000038,2024-08-23,187.63,Paid,4
CUST0000038,2024-09-22,184.46,Paid,0
CUST0000038,2024-10-22,209.47,Paid,3
CUST0000038,2024-11-21,211.51,Disputed,0
CUST0000039,2023-01-01,119.83,Paid,3
CUST0000039,2023-01-31,135.36,Paid,3
CUST0000039,2023-03-02,137.89,Disputed,4
CUST0000039,2023-04-01,157.52,Paid,5
CUST0000039,2023-05-01,171.55,Paid,4
CUST0000039,2023-05-31,136.29,Paid,5
CUST0000039,2023-06-30,138.1,Disputed,0
CUST0000039,2023-07-30,106.62,Paid Late,11
CUST0000039,2023-08-29,60.62,Paid,5
CUST0000039,2023-09-28,84.57,Paid,13
CUST0000039,2023-10-28,72.16,Paid,0
CUST0000039,2023-11-27,64.17,Paid,0
CUST0000039,2023-12-27,131.42,Paid Late,7
CUST0000039,2024-01-26,145.96,Paid Late,8
CUST0000039,2024-02-25,156.8,Paid,3
CUST0000039,2024-03-26,178.44,Paid,2
CUST0000039,2024-04-25,192.01,Paid Late,6
CUST0000039,2024-05-25,155.61,Paid,7
CUST0000039,2024-06-24,132.96,Paid,9
CUST0000039,2024-07-24,118.11,Paid,0
CUST0000039,2024-08-23,130.85,Paid,13
CUST0000039,2024-09-22,32.06,Disputed,2
CUST0000039,2024-10-22,111.89,Paid,9
CUST0000039,2024-11-21,134.77,Paid,0
CUST0000040,2023-01-01,360.87,Paid Late,3
CUST0000040,2023-01-31,406.13,Paid Late,3
CUST0000040,2023-03-02,468.14,Paid,7
CUST0000040,2023-04-01,395.45,Paid,0
CUST0000040,2023-05-01,390.6,Disputed,2
CUST0000040,2023-05-31,404.8,Paid Late,0
CUST0000040,2023-06-30,349.72,Paid,1
CUST0000040,2023-07-30,231.83,Paid,0
CUST0000040,2023-08-29,233.42,Paid Late,10
CUST0000040,2023-09-28,251.01,Paid,4
CUST0000040,2023-10-28,224.3,Unpaid,14
CUST0000040,2023-11-27,252.92,Paid Late,3
CUST0000040,2023-12-27,299.12,Paid,9
CUST0000040,2024-01-26,371.33,Disputed,3
CUST0000040,2024-02-25,428.53,Paid,1
CUST0000040,2024-03-26,456.03,Paid Late,0
CUST0000040,2024-04-25,431.17,Disputed,1
CUST0000040,2024-05-25,375.09,Paid,0
CUST0000040,2024-06-24,334.35,Paid,0
CUST0000040,2024-07-24,289.23,Paid,1
CUST0000040,2024-08-23,252.87,Paid,10
CUST0000040,2024-09-22,211.76,Paid,13
CUST0000040,2024-10-22,226.09,Paid,12
CUST0000040,2024-11-21,312.29,Unpaid,2
CUST0000041,2023-01-01,290.34,Paid,1
CUST0000041,2023-01-31,338.61,Paid,4
CUST0000041,2023-03-02,391.43,Paid,5
CUST0000041,2023-04-01,380.81,Paid Late,0
CUST0000041,2023-05-01,411.81,Disputed,2
CUST0000041,2023-05-31,357.2,Paid Late,10
CUST0000041,2023-06-30,339.72,Paid,2
CUST0000041,2023-07-30,270.84,Paid,15
CUST0000041,2023-08-29,238.34,Paid Late,5
CUST0000041,2023-09-28,205.01,Unpaid,0
CUST0000041,2023-10-28,262.4,Paid,17
CUST0000041,2023-11-27,285.85,Unpaid,4
CUST0000041,2023-12-27,305.92,Paid,7
CUST0000041,2024-01-26,402.98,Paid Late,11
CUST0000041,2024-02-25,409.59,Paid,13
CUST0000041,2024-03-26,439.67,Paid,1
CUST0000041,2024-04-25,400.27,Paid,3
CUST0000041,2024-05-25,337.53,Disputed,5
CUST0000041,2024-06-24,335.27,Paid,5
CUST0000041,2024-07-24,278.86,Paid Late,11
CUST0000041,2024-08-23,257.78,Paid,1
CUST0000041,2024-09-22,236.17,Paid,3
CUST0000041,2024-10-22,271.22,Paid,5
CUST0000041,2024-11-21,271.69,Paid Late,1
CUST0000042,2023-01-01,300.08,Paid,9
CUST0000042,2023-01-31,328.05,Disputed,6
CUST0000042,2023-03-02,413.09,Paid,7
CUST0000042,2023-04-01,398.76,Paid,11
CUST0000042,2023-05-01,360.65,Paid,5
CUST0000042,2023-05-31,329.84,Paid Late,1
CUST0000042,2023-06-30,306.67,Paid,1
CUST0000042,2023-07-30,245.05,Paid,1
CUST0000042,2023-08-29,208.64,Paid,1
CUST0000042,2023-09-28,199.8,Paid,5
CUST0000042,2023-10-28,219.99,Paid,4
CUST0000042,2023-11-27,224.64,Paid,5
CUST0000042,2023-12-27,318.89,Paid,3
CUST0000042,2024-01-26,392.17,Paid,0
CUST0000042,2024-02-25,406.76,Paid Late,2
CUST0000042,2024-03-26,346.37,Paid,3
CUST0000042,2024-04-25,318.19,Paid,1
CUST0000042,2024-05-25,304.23,Paid Late,0
CUST0000042,2024-06-24,304.6,Paid,2
CUST0000042,2024-07-24,270.02,Paid Late,1
CUST0000042,2024-08-23,215.05,Paid,5
CUST0000042,2024-09-22,221.95,Paid Late,1
CUST0000042,2024-10-22,230.48,Paid,3
CUST0000042,2024-11-21,278.02,Paid,5
CUST0000043,2023-01-01,281.72,Disputed,1
CUST0000043,2023-01-31,309.68,Paid,4
CUST0000043,2023-03-02,404.47,Paid,8
CUST0000043,2023-04-01,358.76,Unpaid,6
CUST0000043,2023-05-01,344.81,Paid,1
CUST0000043,2023-05-31,285.92,Paid,4
CUST0000043,2023-06-30,304.59,Paid Late,4
CUST0000043,2023-07-30,258.56,Paid,7
CUST0000043,2023-08-29,188.06,Paid,5
CUST0000043,2023-09-28,192.72,Paid,9
CUST0000043,2023-10-28,237.34,Paid,4
CUST0000043,2023-11-27,229.25,Paid Late,3
CUST0000043,2023-12-27,274.62,Paid,1
CUST0000043,2024-01-26,329.79,Paid Late,2
CUST0000043,2024-02-25,362.21,Paid,3
CUST0000043,2024-03-26,359.39,Paid,0
CUST0000043,2024-04-25,330.07,Paid,4
CUST0000043,2024-05-25,339.37,Paid,1
CUST0000043,2024-06-24,278.43,Disputed,5
CUST0000043,2024-07-24,212.1,Paid Late,5
CUST0000043,2024-08-23,245.49,Paid,3
CUST0000043,2024-09-22,195.85,Paid,7
CUST0000043,2024-10-22,224.88,Paid,0
CUST0000043,2024-11-21,189.66,Paid,2
CUST0000044,2023-01-01,301.88,Paid,1
CUST0000044,2023-01-31,371.21,Paid,0
CUST0000044,2023-03-02,383.6,Paid,2
CUST0000044,2023-04-01,416.97,Paid,0
CUST0000044,2023-05-01,425.87,Paid,2
CUST0000044,2023-05-31,408.33,Unpaid,1
CUST0000044,2023-06-30,299.3,Paid,6
CUST0000044,2023-07-30,236.04,Unpaid,6
CUST0000044,2023-08-29,236.85,Paid,11
CUST0000044,2023-09-28,242.67,Paid,1
CUST0000044,2023-10-28,295.7,Paid,7
CUST0000044,2023-11-27,254.82,Paid Late,0
CUST0000044,2023-12-27,319.04,Paid,2
CUST0000044,2024-01-26,363.5,Unpaid,0
CUST0000044,2024-02-25,403.54,Paid,2
CUST0000044,2024-03-26,424.16,Paid,0
CUST0000044,2024-04-25,405.17,Paid,0
CUST0000044,2024-05-25,388.78,Paid,3
CUST0000044,2024-06-24,344.95,Paid,0
CUST0000044,2024-07-24,258.03,Paid Late,5
CUST0000044,2024-08-23,256.2,Paid,7
CUST0000044,2024-09-22,225.61,Paid,7
CUST0000044,2024-10-22,277.81,Paid Late,0
CUST0000044,2024-11-21,304.74,Paid,0
CUST0000045,2023-01-01,178.36,Paid,0
CUST0000045,2023-01-31,204.38,Paid,0
CUST0000045,2023-03-02,255.21,Disputed,2
CUST0000045,2023-04-01,259.6,Paid Late,2
CUST0000045,2023-05-01,236.83,Unpaid,3
CUST0000045,2023-05-31,222.49,Paid Late,2
CUST0000045,2023-06-30,161.07,Paid,1
CUST0000045,2023-07-30,138.29,Paid,0
CUST0000045,2023-08-29,132.53,Paid Late,0
CUST0000045,2023-09-28,144.79,Paid,3
CUST0000045,2023-10-28,86.25,Paid,7
CUST0000045,2023-11-27,145.39,Paid,9
CUST0000045,2023-12-27,199.9,Unpaid,3
CUST0000045,2024-01-26,232.2,Paid,3
CUST0000045,2024-02-25,239.78,Paid,4
CUST0000045,2024-03-26,268.83,Paid,14
CUST0000045,2024-04-25,230.94,Paid,7
CUST0000045,2024-05-25,204.51,Paid,1
CUST0000045,2024-06-24,184.07,Paid,16
CUST0000045,2024-07-24,135.92,Paid,9
CUST0000045,2024-08-23,140.54,Paid,12
CUST0000045,2024-09-22,104.95,Unpaid,1
CUST0000045,2024-10-22,118.97,Paid,5
CUST0000045,2024-11-21,123.35,Paid,0
CUST0000046,2023-01-01,176.1,Paid,1
CUST0000046,2023-01-31,203.01,Paid,6
CUST0000046,2023-03-02,237.66,Paid,4
CUST0000046,2023-04-01,253.29,Paid Late,0
CUST0000046,2023-05-01,267.62,Paid,4
CUST0000046,2023-05-31,182.75,Disputed,0
CUST0000046,2023-06-30,240.77,Paid,5
CUST0000046,2023-07-30,149.01,Paid Late,1
CUST0000046,2023-08-29,163.42,Paid,3
CUST0000046,2023-09-28,170.95,Disputed,3
CUST0000046,2023-10-28,165.48,Paid,1
CUST0000046,2023-11-27,174.03,Paid,0
CUST0000046,2023-12-27,175.4,Paid,1
CUST0000046,2024-01-26,206.69,Paid,3
CUST0000046,2024-02-25,286.31,Paid,0
CUST0000046,2024-03-26,220.52,Paid,2
CUST0000046,2024-04-25,223.32,Paid,1
CUST0000046,2024-05-25,212.84,Paid,0
CUST0000046,2024-06-24,207.02,Paid,10
CUST0000046,2024-07-24,171.29,Disputed,5
CUST0000046,2024-08-23,142.21,Unpaid,7
CUST0000046,2024-09-22,155.32,Paid,4
CUST0000046,2024-10-22,115.14,Paid,3
CUST0000046,2024-11-21,153.9,Paid,10
CUST0000047,2023-01-01,136.17,Disputed,6
CUST0000047,2023-01-31,107.44,Disputed,7
CUST0000047,2023-03-02,107.56,Paid Late,5
CUST0000047,2023-04-01,125.48,Paid,0
CUST0000047,2023-05-01,161.52,Paid,4
CUST0000047,2023-05-31,129.38,Disputed,1
CUST0000047,2023-06-30,141.43,Paid,1
CUST0000047,2023-07-30,85.69,Disputed,7
CUST0000047,2023-08-29,85.88,Paid,2
CUST0000047,2023-09-28,87.03,Unpaid,3
CUST0000047,2023-10-28,70.1,Paid,2
CUST0000047,2023-11-27,113.73,Paid Late,0
CUST0000047,2023-12-27,114.9,Paid Late,1
CUST0000047,2024-01-26,104.73,Paid,10
CUST0000047,2024-02-25,159.92,Paid,0
CUST0000047,2024-03-26,136.24,Paid,2
CUST0000047,2024-04-25,152.37,Paid,3
CUST0000047,2024-05-25,157.45,Unpaid,19
CUST0000047,2024-06-24,98.49,Paid Late,4
CUST0000047,2024-07-24,80.02,Paid,8
CUST0000047,2024-08-23,15.1,Paid,0
CUST0000047,2024-09-22,96.35,Disputed,2
CUST0000047,2024-10-22,94.8,Paid,0
CUST0000047,2024-11-21,74.93,Paid,0
CUST0000048,2023-01-01,60.11,Paid,6
CUST0000048,2023-01-31,69.82,Paid,0
CUST0000048,2023-03-02,42.51,Paid,8
CUST0000048,2023-04-01,77.36,Paid,1
CUST0000048,2023-05-01,93.4,Paid,3
CUST0000048,2023-05-31,66.97,Disputed,0
CUST0000048,2023-06-30,55.41,Paid,10
CUST0000048,2023-07-30,38.07,Paid,5
