customer_id,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0000374,110765.0,9.79,505310.0,43.9,0,4.59,14.8,2
CUST0000375,86184.0,6.52,577231.0,28.2,1,3.28,13.3,6
CUST0000376,102780.0,2.48,378550.0,24.4,1,4.27,7.4,3
CUST0000377,43345.0,5.74,205586.0,12.7,0,3.05,8.4,3
CUST0000378,92064.0,7.58,120727.0,48.4,1,3.86,12.7,3
CUST0000379,40039.0,1.26,477129.0,46.9,1,2.1,16.0,4
CUST0000380,73222.0,8.92,145351.0,20.4,2,2.23,15.2,0
CUST0000381,65547.0,5.21,504189.0,10.6,2,3.54,27.9,7
CUST0000382,37644.0,5.28,122474.0,43.8,0,2.38,26.4,1
CUST0000383,82670.0,5.46,437894.0,25.2,1,2.8,1.5,3
CUST0000384,44032.0,1.34,487199.0,29.3,3,4.34,13.3,0
CUST0000385,99036.0,4.36,306100.0,9.5,0,4.47,9.0,4
CUST0000386,57519.0,6.19,507008.0,4.3,0,3.89,4.5,3
CUST0000387,63495.0,2.22,535435.0,26.1,3,2.84,0.7,3
CUST0000388,43754.0,5.91,597055.0,34.6,2,4.8,3.4,4
CUST0000389,111955.0,1.8,395529.0,33.2,2,2.96,37.6,4
CUST0000390,50315.0,2.8,416527.0,34.7,1,2.61,9.3,1
CUST0000391,111897.0,6.29,340734.0,49.3,2,4.44,32.3,1
CUST0000392,34385.0,2.49,312159.0,47.2,3,2.85,15.4,2
CUST0000393,47533.0,8.88,181915.0,49.9,0,4.67,33.0,4
CUST0000394,65920.0,5.78,87004.0,5.3,1,3.96,19.2,2
CUST0000395,31433.0,9.82,144720.0,32.9,2,2.51,8.9,1
CUST0000396,64461.0,1.4,130404.0,25.9,0,3.61,38.5,4
CUST0000397,119153.0,5.33,343775.0,40.1,0,3.99,35.3,5
CUST0000398,68785.0,4.59,353602.0,14.6,1,4.08,4.8,5
CUST0000399,32980.0,4.82,555321.0,40.3,2,2.36,39.5,1
CUST0000400,50864.0,3.66,594613.0,25.3,1,2.04,12.1,5
CUST0000401,65726.0,3.43,230384.0,27.3,0,3.56,6.5,2
CUST0000402,99134.0,5.29,550760.0,30.0,2,3.9,13.3,3
CUST0000403,87150.0,9.84,516483.0,32.7,2,4.84,19.7,2
CUST0000404,48199.0,7.18,224210.0,22.4,0,3.81,13.6,2
CUST0000405,88123.0,7.09,256385.0,38.2,1,4.48,34.4,3
CUST0000406,109783.0,7.22,507861.0,4.8,1,2.73,11.6,1
CUST0000407,74370.0,2.46,204948.0,13.8,2,2.1,34.1,2
CUST0000408,78897.0,4.79,234982.0,5.1,1,3.33,1.3,1
CUST0000409,39219.0,3.2,490295.0,15.0,0,2.63,14.9,1
CUST0000410,54254.0,6.93,176673.0,41.4,3,2.28,16.2,4
CUST0000411,54474.0,3.88,371938.0,1.1,3,4.21,24.0,6
CUST0000412,98705.0,7.45,303902.0,20.1,2,2.94,28.7,5
CUST0000413,83418.0,4.12,154439.0,17.1,1,2.72,37.0,6
CUST0000414,103307.0,1.35,542320.0,34.8,0,2.04,30.8,3
CUST0000415,102627.0,8.13,208981.0,17.0,1,3.78,30.3,3
CUST0000416,53899.0,3.25,143828.0,20.3,0,3.5,13.5,3
CUST0000417,32714.0,4.62,450441.0,41.8,2,4.94,21.2,6
CUST0000418,85559.0,5.06,503482.0,43.9,0,2.08,38.4,3
CUST0000419,102206.0,8.16,312045.0,31.8,0,3.86,11.3,4
CUST0000420,55436.0,8.74,306215.0,20.1,1,2.48,11.8,3
CUST0000421,117717.0,1.4,204971.0,3.3,2,4.12,10.3,2
CUST0000422,47929.0,9.01,165464.0,40.2,1,2.96,27.3,2
CUST0000423,69242.0,7.52,588841.0,45.2,1,3.92,7.8,1
CUST0000424,108352.0,5.46,292667.0,16.4,1,3.79,11.6,2
CUST0000425,56116.0,7.03,541735.0,18.8,3,4.01,39.7,3
CUST0000426,61396.0,4.59,98252.0,18.5,1,4.39,0.4,2
CUST0000427,35021.0,2.12,378559.0,1.1,2,2.92,28.6,6
CUST0000428,97128.0,1.33,540546.0,32.5,2,3.79,20.6,3
CUST0000429,31024.0,8.15,580624.0,34.0,1,3.59,0.7,2
CUST0000430,114569.0,3.51,120599.0,39.4,2,4.37,36.7,8
CUST0000431,111302.0,2.97,171186.0,0.8,1,2.81,39.6,2
CUST0000432,106180.0,9.92,279771.0,39.2,1,4.45,21.4,3
CUST0000433,117779.0,1.17,502304.0,15.8,0,4.94,27.4,2
CUST0000434,55510.0,7.22,563709.0,8.8,0,4.3,31.1,3
CUST0000435,85224.0,1.22,503057.0,43.7,0,3.23,10.6,4
CUST0000436,62246.0,7.45,236361.0,12.6,2,4.72,35.2,1
CUST0000437,30220.0,3.35,578574.0,16.9,1,3.25,22.2,0
CUST0000438,45156.0,8.37,342807.0,21.3,0,3.99,10.6,6
CUST0000439,44304.0,6.46,464043.0,7.9,0,2.84,36.5,4
CUST0000440,78570.0,2.29,251666.0,4.6,1,3.15,28.2,4
CUST0000441,86201.0,7.52,332831.0,21.8,0,4.57,18.2,4
CUST0000442,111884.0,7.7,223482.0,2.4,2,2.14,18.6,1
CUST0000443,66604.0,1.8,203694.0,43.9,3,2.58,28.3,4
CUST0000444,50974.0,9.62,560132.0,4.0,1,4.51,8.0,2
CUST0000445,107709.0,6.79,417562.0,42.9,0,3.13,36.8,2
CUST0000446,44024.0,1.54,92999.0,23.9,2,2.25,27.1,3
CUST0000447,89312.0,4.52,408273.0,8.7,2,2.1,23.6,1
CUST0000448,89145.0,1.58,278251.0,1.5,0,3.67,27.7,3
CUST0000449,42188.0,9.57,376791.0,23.4,1,2.12,9.3,7
CUST0000450,108645.0,7.03,344310.0,11.8,1,2.98,33.8,2
CUST0000451,83036.0,2.72,568153.0,10.1,2,2.07,28.5,2
CUST0000452,63614.0,6.74,298040.0,40.3,0,3.35,4.5,4
CUST0000453,94167.0,6.87,425017.0,11.3,0,4.37,37.3,5
CUST0000454,108742.0,3.3,343563.0,17.3,3,3.09,3.1,2
CUST0000455,82182.0,3.55,272161.0,27.7,3,3.2,33.9,2
CUST0000456,84399.0,1.63,505016.0,30.2,0,4.28,1.5,1
CUST0000457,38203.0,7.39,595067.0,49.0,0,4.17,8.3,3
CUST0000458,83919.0,6.1,276999.0,1.0,1,4.05,33.7,2
CUST0000459,70085.0,4.21,184321.0,25.3,0,4.73,1.5,2
CUST0000460,57697.0,6.39,515878.0,28.0,3,2.3,3.8,1
CUST0000461,91345.0,6.55,407839.0,11.3,3,3.29,31.2,5
CUST0000462,73103.0,5.24,524486.0,27.4,0,2.16,2.5,4
CUST0000463,64948.0,2.06,189142.0,26.7,3,2.11,18.3,3
CUST0000464,63268.0,1.63,510888.0,14.6,1,4.98,31.8,4
CUST0000465,54260.0,8.58,224532.0,3.8,3,3.13,33.2,3
CUST0000466,33796.0,5.63,240881.0,28.9,0,2.26,2.0,2
CUST0000467,51101.0,9.81,481600.0,44.1,3,4.42,6.8,1
CUST0000468,75243.0,4.44,323991.0,31.2,1,3.18,37.0,4
CUST0000469,69272.0,7.45,518686.0,44.3,1,4.24,20.9,1
CUST0000470,45026.0,1.93,88259.0,49.9,4,4.78,39.9,5
CUST0000471,86105.0,9.33,265321.0,6.1,3,3.08,2.3,3
CUST0000472,38914.0,2.92,116194.0,17.1,1,3.33,21.7,3
CUST0000473,56742.0,1.79,210407.0,33.3,2,3.48,1.6,5
CUST0000474,71772.0,8.44,523443.0,13.1,1,2.19,35.7,5
CUST0000475,98787.0,8.28,568987.0,46.4,1,3.83,7.0,6
CUST0000476,91666.0,7.22,422497.0,46.9,0,4.24,14.1,3
CUST0000477,91001.0,2.2,205123.0,5.2,0,4.7,33.4,5
CUST0000478,107791.0,5.69,321154.0,1.8,0,4.26,23.8,5
CUST0000479,106507.0,7.71,339169.0,17.2,3,3.63,12.5,4
CUST0000480,40396.0,7.19,504486.0,15.6,0,2.92,1.5,2
CUST0000481,98610.0,9.44,136352.0,28.1,0,3.67,8.8,1
CUST0000482,35810.0,4.17,152224.0,44.6,2,2.44,7.6,1
CUST0000483,107838.0,7.75,407909.0,49.2,2,3.92,10.4,2
CUST0000484,61562.0,1.8,170033.0,42.6,0,4.45,16.8,2
CUST0000485,68249.0,5.55,456591.0,43.9,2,3.61,7.8,3
CUST0000486,32773.0,5.85,327160.0,15.0,0,3.14,24.8,3
CUST0000487,58934.0,6.34,477497.0,36.3,1,2.05,8.2,1
CUST0000488,74444.0,6.01,265099.0,48.2,2,4.45,4.5,5
CUST0000489,59072.0,9.94,328100.0,40.0,3,2.68,29.6,2
CUST0000490,42870.0,2.06,553927.0,15.5,1,4.66,12.3,3
CUST0000491,84594.0,2.29,171176.0,41.1,0,2.25,2.0,3
CUST0000492,80565.0,4.46,146318.0,34.2,1,3.12,30.8,0
CUST0000493,119896.0,6.34,542816.0,47.4,1,4.42,30.3,3
CUST0000494,103923.0,8.07,183494.0,49.5,1,2.45,37.7,2
CUST0000495,102060.0,6.88,82911.0,1.9,0,2.92,26.4,5
CUST0000496,116455.0,9.74,80676.0,34.5,1,2.22,35.5,3
CUST0000497,38584.0,8.24,463941.0,7.4,0,3.39,13.3,4
CUST0000498,94423.0,1.65,524335.0,3.6,3,3.89,3.3,3
CUST0000499,35158.0,8.37,369132.0,35.8,0,3.41,21.0,4
CUST0000500,109241.0,1.84,253261.0,38.9,2,3.44,13.1,2
CUST0000501,81706.0,6.42,490029.0,21.1,2,3.56,36.9,2
CUST0000502,33589.0,7.18,402987.0,16.7,1,4.66,14.6,3
CUST0000503,95141.0,3.21,340637.0,9.8,0,4.15,10.4,5
CUST0000504,40657.0,1.09,350297.0,9.3,2,4.78,13.2,2
CUST0000505,61468.0,2.31,339791.0,19.9,2,2.37,1.9,3
CUST0000506,113367.0,6.93,111563.0,36.6,3,2.41,36.1,1
CUST0000507,95646.0,3.34,222499.0,0.6,1,2.95,15.7,3
CUST0000508,42505.0,6.71,440595.0,45.9,1,3.94,38.2,2
CUST0000509,116328.0,6.66,193887.0,33.7,2,2.15,8.0,5
CUST0000510,95797.0,4.41,315466.0,32.8,1,4.13,15.5,4
CUST0000511,65639.0,4.0,396518.0,6.7,0,4.62,15.9,4
CUST0000512,41828.0,4.29,244443.0,22.4,2,4.85,19.6,4
CUST0000513,88487.0,4.39,549629.0,35.3,2,2.71,9.3,7
CUST0000514,62830.0,4.45,123965.0,4.5,1,2.73,5.3,0
CUST0000515,55359.0,8.41,590295.0,41.6,3,2.3,38.8,5
CUST0000516,69761.0,6.79,485111.0,6.9,3,2.27,27.6,0
CUST0000517,107251.0,2.32,399651.0,4.2,2,3.11,39.2,4
CUST0000518,60314.0,7.52,362074.0,15.6,0,2.59,0.9,6
CUST0000519,36077.0,4.74,581274.0,40.0,3,4.19,33.5,6
CUST0000520,53057.0,1.11,438976.0,41.7,0,3.32,11.9,8
CUST0000521,76323.0,6.33,118446.0,26.4,1,3.02,11.2,4
CUST0000522,70101.0,9.58,362712.0,42.8,2,4.92,17.3,5
CUST0000523,63070.0,4.12,405387.0,38.3,2,4.91,19.4,1
CUST0000524,95947.0,9.21,464699.0,48.5,3,2.97,34.1,5
CUST0000525,92613.0,3.08,254840.0,22.0,0,4.46,33.1,1
CUST0000526,45970.0,9.9,338384.0,37.0,2,4.34,31.1,0
CUST0000527,39859.0,4.45,179375.0,28.5,2,2.81,31.4,0
CUST0000528,46433.0,8.62,111960.0,48.8,1,2.29,9.3,3
CUST0000529,98849.0,9.53,377664.0,21.8,3,2.16,12.5,1
CUST0000530,101134.0,8.09,357645.0,42.2,0,4.26,34.7,2
CUST0000531,92958.0,8.22,258639.0,10.2,3,4.08,0.6,6
CUST0000532,114798.0,7.87,590519.0,13.3,3,4.45,30.0,5
CUST0000533,40252.0,2.36,435965.0,7.7,1,4.98,3.8,4
CUST0000534,50092.0,6.46,230729.0,32.0,0,3.84,18.9,4
CUST0000535,40414.0,8.04,557890.0,17.9,1,4.07,39.7,3
CUST0000536,69939.0,6.46,590944.0,4.5,1,4.63,34.0,2
CUST0000537,103834.0,7.87,416185.0,36.7,1,3.69,5.7,3
CUST0000538,37753.0,4.53,545015.0,39.4,0,3.35,20.1,4
CUST0000539,59796.0,7.44,139338.0,35.3,2,4.96,29.4,6
CUST0000540,80468.0,9.21,384632.0,48.7,3,3.91,14.8,2
CUST0000541,107271.0,7.79,283704.0,8.3,2,4.59,1.4,2
CUST0000542,66556.0,9.27,537462.0,32.0,1,3.37,17.7,5
CUST0000543,85801.0,9.93,264505.0,7.0,1,3.87,3.1,1
CUST0000544,49498.0,7.82,204854.0,33.5,1,4.92,1.7,0
CUST0000545,38140.0,2.63,420774.0,10.6,3,3.9,12.0,3
CUST0000546,93206.0,5.9,437554.0,7.3,0,2.9,17.5,2
CUST0000547,112902.0,4.36,213784.0,42.0,4,4.92,31.5,4
CUST0000548,82035.0,6.64,507737.0,21.7,1,4.91,34.4,7
CUST0000549,72939.0,3.11,582501.0,36.5,4,3.68,2.7,3
CUST0000550,109421.0,4.07,150326.0,3.8,1,4.83,16.1,1
CUST0000551,78991.0,2.57,544414.0,45.3,2,2.1,19.9,8
CUST0000552,108581.0,4.46,455309.0,49.4,0,2.16,30.8,1
CUST0000553,39400.0,5.52,315038.0,39.8,0,3.69,22.4,4
CUST0000554,83721.0,9.15,112512.0,33.8,0,3.37,2.7,2
CUST0000555,39945.0,6.78,288256.0,15.0,3,4.23,28.2,1
CUST0000556,89727.0,7.53,490103.0,13.5,1,4.35,7.7,2
CUST0000557,105148.0,5.24,169080.0,11.0,1,4.58,7.4,4
CUST0000558,58524.0,1.34,424786.0,21.4,0,2.07,19.0,3
CUST0000559,63457.0,7.93,352857.0,22.1,1,2.58,35.5,4
CUST0000560,30816.0,1.11,98035.0,37.4,0,4.94,8.4,4
CUST0000561,61066.0,3.47,397320.0,43.6,2,3.4,18.1,5
CUST0000562,119273.0,7.25,566886.0,15.3,2,4.85,22.7,2
CUST0000563,61430.0,1.61,313557.0,36.9,0,4.21,17.8,3
CUST0000564,63288.0,6.14,469778.0,36.3,2,3.45,36.6,2
CUST0000565,36535.0,5.29,560200.0,39.7,1,4.72,8.3,4
CUST0000566,110812.0,9.35,333823.0,11.3,4,2.36,10.7,3
CUST0000567,87876.0,6.66,196780.0,14.4,1,4.82,2.5,1
CUST0000568,34176.0,3.59,132897.0,18.7,1,2.24,29.6,3
CUST0000569,76798.0,3.31,158592.0,45.9,1,2.42,36.3,5
CUST0000570,49283.0,3.6,552728.0,34.1,1,2.52,31.6,4
CUST0000571,62862.0,6.22,597971.0,1.3,0,3.98,24.4,2
CUST0000572,116851.0,3.26,292045.0,6.0,1,2.38,12.2,6
CUST0000573,111553.0,8.25,303832.0,1.4,4,4.54,3.2,5
CUST0000574,95196.0,8.21,380052.0,5.0,3,2.42,19.9,5
CUST0000575,86582.0,4.04,496079.0,13.3,2,3.25,19.7,3
CUST0000576,86345.0,4.57,553380.0,13.8,4,3.45,32.8,2
CUST0000577,93620.0,2.82,500596.0,37.5,3,3.97,1.0,3
CUST0000578,65899.0,9.26,163333.0,3.5,1,2.03,32.0,3
CUST0000579,39210.0,3.18,256997.0,0.6,1,3.49,35.8,1
CUST0000580,118709.0,9.87,351026.0,3.2,1,3.22,11.7,5
CUST0000581,87051.0,1.35,351132.0,20.5,2,2.18,20.3,4
CUST0000582,97528.0,2.39,230378.0,3.8,0,2.7,39.3,3
CUST0000583,103981.0,3.24,400795.0,16.5,1,2.67,23.3,5
CUST0000584,93864.0,1.57,105666.0,40.9,2,2.5,7.9,3
CUST0000585,37954.0,7.8,585749.0,36.0,2,3.05,31.8,1
CUST0000586,114184.0,1.56,239266.0,48.0,2,2.07,18.0,4
CUST0000587,31771.0,5.53,173327.0,41.0,3,2.32,27.8,4
CUST0000588,39305.0,2.47,263127.0,18.6,3,2.16,16.5,2
CUST0000589,32394.0,3.54,349728.0,39.1,1,3.5,32.2,2
CUST0000590,91523.0,9.35,125769.0,5.9,3,2.1,38.7,1
CUST0000591,118758.0,3.44,218066.0,7.2,3,3.92,9.4,0
CUST0000592,40017.0,1.24,457325.0,5.0,1,2.74,29.3,1
CUST0000593,61893.0,8.77,561151.0,5.3,0,4.51,15.7,4
CUST0000594,116776.0,3.2,300313.0,44.6,2,4.29,10.8,3
CUST0000595,84192.0,4.54,444075.0,28.4,1,4.38,5.5,1
CUST0000596,76040.0,1.09,135696.0,41.1,1,3.64,3.7,3
CUST0000597,34572.0,7.33,108050.0,11.1,0,2.11,6.2,1
CUST0000598,38216.0,3.18,103438.0,24.2,2,3.78,24.1,4
CUST0000599,100800.0,7.05,318634.0,41.4,0,3.54,7.0,4
CUST0000600,45233.0,9.39,96787.0,40.1,4,4.62,6.2,6
CUST0000601,96076.0,3.28,300163.0,14.3,2,3.14,13.0,5
CUST0000602,51632.0,7.45,290091.0,14.7,0,3.81,29.2,2
CUST0000603,64316.0,4.38,246544.0,22.6,3,4.99,7.4,5
CUST0000604,84325.0,7.76,488960.0,49.9,1,3.59,24.3,5
CUST0000605,68721.0,9.3,465484.0,2.4,0,3.45,0.8,2
CUST0000606,89838.0,2.66,475029.0,3.1,0,3.53,24.8,3
CUST0000607,101259.0,5.07,376218.0,1.7,0,3.25,14.8,2
CUST0000608,101914.0,5.7,195506.0,10.9,0,2.62,8.1,3
CUST0000609,86322.0,1.66,285376.0,13.4,0,3.11,38.1,3
CUST0000610,50045.0,5.6,316498.0,22.3,2,4.56,0.3,4
CUST0000611,39058.0,7.39,360336.0,22.5,2,3.7,26.4,5
CUST0000612,69597.0,4.04,451582.0,41.3,0,3.63,8.3,4
CUST0000613,85354.0,9.96,297555.0,5.4,0,4.98,25.1,2
CUST0000614,111956.0,5.15,208392.0,10.3,3,2.81,14.8,5
CUST0000615,50771.0,8.42,192355.0,28.5,2,4.7,30.2,4
CUST0000616,89007.0,8.9,370871.0,38.5,2,4.04,1.0,2
CUST0000617,42312.0,1.85,111353.0,23.0,3,2.03,24.5,2
CUST0000618,41010.0,5.99,204133.0,41.7,2,2.6,22.2,3
CUST0000619,32352.0,2.74,163812.0,8.6,0,4.7,20.6,3
CUST0000620,30979.0,8.25,361021.0,24.0,1,4.38,3.3,0
CUST0000621,75178.0,5.14,447643.0,5.7,1,2.62,0.7,4
CUST0000622,53371.0,6.42,215025.0,4.3,1,4.48,15.3,6
CUST0000623,52438.0,6.53,251484.0,12.0,0,4.35,32.4,3
CUST0000624,61540.0,6.13,501765.0,2.9,3,3.51,29.3,3
CUST0000625,112855.0,9.16,412488.0,12.6,1,3.58,38.0,2
CUST0000626,43497.0,1.76,318340.0,3.6,4,2.8,6.5,1
CUST0000627,49253.0,5.01,144806.0,14.8,0,3.09,33.3,3
CUST0000628,79190.0,2.9,348820.0,39.3,3,3.01,20.1,1
CUST0000629,86481.0,1.69,546799.0,42.5,3,2.3,34.3,1
CUST0000630,103919.0,2.52,241585.0,14.7,2,3.13,30.3,7
CUST0000631,69332.0,2.53,150266.0,3.0,1,3.97,26.7,4
CUST0000632,47164.0,1.68,503217.0,25.6,3,3.55,11.9,3
CUST0000633,38792.0,4.5,287220.0,12.8,1,2.22,23.2,3
CUST0000634,107105.0,1.77,236269.0,20.3,2,2.1,9.1,4
CUST0000635,67012.0,6.45,400404.0,46.8,0,3.89,11.6,3
CUST0000636,31092.0,1.36,368930.0,9.3,1,4.77,20.1,3
CUST0000637,37488.0,8.19,233101.0,7.6,1,4.84,34.8,4
CUST0000638,34436.0,6.04,230330.0,49.5,0,3.41,32.5,3
CUST0000639,51872.0,3.47,361557.0,4.4,0,3.79,14.5,2
CUST0000640,53903.0,6.2,569341.0,5.5,0,4.62,15.0,3
CUST0000641,70943.0,9.68,122826.0,8.6,1,3.67,8.2,0
CUST0000642,109130.0,7.77,572429.0,34.1,0,2.32,20.3,1
CUST0000643,85589.0,9.35,313027.0,30.3,3,2.76,0.7,6
CUST0000644,82215.0,3.36,210076.0,7.0,1,2.57,30.9,3
CUST0000645,69032.0,8.7,247034.0,1.3,1,3.29,3.9,6
CUST0000646,99067.0,5.92,494506.0,35.7,2,4.79,11.2,2
CUST0000647,83121.0,3.97,94446.0,13.4,0,2.41,24.9,4
CUST0000648,68721.0,3.14,208099.0,10.4,1,3.56,34.9,5
CUST0000649,47635.0,8.57,567388.0,27.5,0,2.11,13.8,1
CUST0000650,112730.0,9.42,224765.0,17.0,3,2.79,15.5,1
CUST0000651,71501.0,3.98,282061.0,10.4,2,3.75,14.3,1
CUST0000652,36621.0,4.91,457051.0,33.8,1,4.16,28.5,2
CUST0000653,116674.0,8.7,488808.0,11.8,3,3.77,26.2,3
CUST0000654,36989.0,5.29,98038.0,31.0,0,2.46,38.1,3
CUST0000655,90875.0,3.49,97063.0,17.7,0,4.87,11.1,1
CUST0000656,68148.0,7.98,424066.0,43.9,2,4.51,20.5,3
CUST0000657,51995.0,5.63,384705.0,14.8,1,4.93,15.5,4
CUST0000658,73373.0,6.14,473883.0,2.7,1,2.3,19.9,5
CUST0000659,42666.0,3.56,95460.0,18.9,2,4.25,35.8,4
CUST0000660,79333.0,7.2,243206.0,47.3,1,2.69,30.3,0
CUST0000661,47840.0,8.02,528814.0,5.3,2,3.5,18.6,1
CUST0000662,111677.0,7.14,242094.0,24.9,2,4.07,33.9,3
CUST0000663,104811.0,3.29,98892.0,47.3,0,4.89,4.1,3
CUST0000664,39560.0,5.06,382831.0,45.8,1,2.49,22.7,2
CUST0000665,88485.0,5.25,145782.0,16.1,2,2.06,10.6,8
CUST0000666,76374.0,4.78,285307.0,33.7,2,3.66,17.3,3
CUST0000667,117753.0,1.23,444934.0,19.2,1,2.78,35.3,3
CUST0000668,49824.0,7.72,301518.0,7.9,4,2.43,12.2,0
CUST0000669,99110.0,3.22,321169.0,22.3,1,4.43,16.2,4
CUST0000670,38058.0,5.51,423604.0,25.5,4,2.32,7.6,4
CUST0000671,93242.0,3.33,106935.0,40.7,1,4.89,18.0,1
CUST0000672,62728.0,4.8,364540.0,26.3,1,4.13,16.5,2
CUST0000673,54720.0,5.49,545031.0,4.0,0,3.68,14.2,4
CUST0000674,101090.0,3.71,224503.0,23.7,0,3.4,17.9,2
CUST0000675,112537.0,6.28,344152.0,1.2,2,2.73,19.7,2
CUST0000676,92159.0,8.61,121662.0,10.0,0,2.7,5.1,3
CUST0000677,106009.0,2.9,336694.0,1.0,0,3.14,5.0,2
CUST0000678,43758.0,6.65,570172.0,37.2,0,2.37,9.2,0
CUST0000679,31206.0,1.81,376238.0,17.2,0,3.77,9.0,4
CUST0000680,56159.0,6.53,339624.0,33.7,1,3.14,4.1,2
CUST0000681,71587.0,8.12,166637.0,43.1,1,2.53,0.6,4
CUST0000682,91664.0,6.16,402636.0,9.7,0,4.28,33.4,3
CUST0000683,33227.0,5.91,97705.0,4.3,1,3.82,23.0,1
CUST0000684,100961.0,6.62,488059.0,44.0,2,4.5,19.2,3
CUST0000685,114814.0,6.72,486944.0,13.6,1,3.2,10.8,3
CUST0000686,54858.0,7.62,254036.0,3.7,4,3.23,38.7,0
CUST0000687,89889.0,9.08,397716.0,41.2,0,2.52,15.4,3
CUST0000688,109248.0,5.74,213416.0,49.0,3,2.3,18.9,2
CUST0000689,102109.0,3.84,541569.0,46.3,1,4.84,11.4,1
CUST0000690,101286.0,7.9,481318.0,6.2,2,4.26,23.8,2
CUST0000691,79060.0,3.64,344767.0,49.8,3,2.38,28.6,2
CUST0000692,88658.0,6.81,107673.0,4.8,0,2.64,35.7,2
CUST0000693,76417.0,3.28,444614.0,15.4,3,4.68,8.0,2
CUST0000694,37130.0,3.21,279616.0,17.1,4,3.45,9.1,3
CUST0000695,40773.0,4.12,575767.0,34.9,1,4.89,18.2,2
CUST0000696,94919.0,1.02,570880.0,6.9,3,4.61,25.6,1
CUST0000697,97870.0,9.83,581090.0,11.4,0,4.45,13.3,3
CUST0000698,101711.0,3.37,187781.0,7.5,1,4.22,24.2,1
CUST0000699,100561.0,1.59,428070.0,31.0,0,4.43,15.7,8
CUST0000700,71498.0,8.52,532149.0,20.8,1,4.61,0.2,4
CUST0000701,109097.0,9.3,511722.0,9.8,1,3.64,9.1,3
CUST0000702,51650.0,1.45,149975.0,15.5,1,4.25,22.1,3
CUST0000703,48265.0,2.86,168114.0,7.8,4,3.15,10.8,3
CUST0000704,93035.0,9.83,451912.0,4.2,2,2.3,35.1,3
CUST0000705,37807.0,5.33,295233.0,26.9,1,3.01,21.3,2
CUST0000706,90077.0,5.64,254066.0,35.4,0,2.52,17.0,4
CUST0000707,46154.0,8.93,190105.0,37.5,2,2.15,0.1,3
CUST0000708,105739.0,8.16,523174.0,8.9,3,2.97,0.5,6
CUST0000709,34870.0,6.71,385486.0,11.6,0,3.38,34.2,2
CUST0000710,101528.0,8.97,525971.0,2.0,0,2.48,36.3,4
CUST0000711,84272.0,9.82,543640.0,19.1,3,4.88,15.9,4
CUST0000712,103722.0,8.61,167954.0,19.0,0,3.3,6.6,4
CUST0000713,51732.0,6.21,132965.0,21.3,2,3.57,2.2,4
CUST0000714,100156.0,8.97,271316.0,10.1,1,3.49,24.0,6
CUST0000715,38346.0,9.56,467983.0,46.2,0,3.03,4.7,3
CUST0000716,108719.0,3.74,234924.0,46.0,0,4.47,9.4,2
CUST0000717,71219.0,2.09,397625.0,41.4,0,3.87,20.9,5
CUST0000718,51541.0,5.08,399947.0,45.4,0,3.86,9.4,1
CUST0000719,105180.0,4.84,292964.0,33.9,0,4.56,17.7,3
CUST0000720,78426.0,6.25,446394.0,26.4,0,2.51,37.6,4
CUST0000721,55686.0,3.41,412201.0,26.4,0,3.82,31.8,2
CUST0000722,102220.0,6.2,344532.0,41.9,2,3.25,19.1,4
CUST0000723,50415.0,6.58,521824.0,37.5,2,4.43,19.6,5
CUST0000724,37427.0,2.42,249287.0,23.6,1,3.49,24.3,5
CUST0000725,115001.0,8.62,97124.0,7.7,2,2.13,36.8,0
CUST0000726,74640.0,3.53,508565.0,29.7,4,4.08,34.4,2
CUST0000727,40911.0,1.75,131446.0,22.9,1,4.55,3.3,3
CUST0000728,57844.0,2.62,232558.0,48.0,4,2.17,17.7,1
CUST0000729,50072.0,6.41,455900.0,2.5,1,2.93,28.7,4
CUST0000730,105435.0,2.44,125209.0,40.6,0,4.44,31.9,4
CUST0000731,87821.0,3.95,524950.0,20.4,2,2.26,23.5,2
CUST0000732,66018.0,8.34,262121.0,34.3,0,3.17,22.5,7
CUST0000733,73345.0,4.16,103757.0,23.0,2,2.69,6.4,2
CUST0000734,39024.0,1.85,391958.0,7.9,0,3.53,33.0,3
CUST0000735,101013.0,9.29,345761.0,24.0,2,3.54,32.2,4
CUST0000736,70252.0,4.71,448086.0,27.9,4,2.05,13.9,5
CUST0000737,88505.0,6.55,556425.0,11.5,0,3.78,3.8,6
CUST0000738,64520.0,7.27,195521.0,19.6,3,3.21,37.2,5
CUST0000739,57413.0,4.49,556058.0,32.4,2,2.51,11.6,1
CUST0000740,101886.0,3.47,246491.0,23.8,1,3.38,5.8,5
CUST0000741,63128.0,8.52,258381.0,32.9,0,2.7,36.5,3
CUST0000742,42722.0,1.78,539519.0,9.4,3,4.94,1.9,0
CUST0000743,51251.0,7.03,440832.0,18.9,2,4.13,15.4,1
CUST0000744,35715.0,3.36,252336.0,40.6,1,3.51,38.9,3
CUST0000745,33994.0,4.85,461733.0,33.1,3,4.52,23.3,5
CUST0000746,86581.0,6.23,487712.0,45.0,0,4.63,35.8,3
CUST0000747,118571.0,2.65,564334.0,20.5,2,3.61,35.6,4
CUST0000748,100840.0,2.18,151951.0,38.0,1,2.19,36.1,2
