customer_id,payment_date,payment_amount,payment_method,payment_status
CUST0000022,2024-05-07,228.88,Check,Completed
CUST0000022,2024-05-26,375.22,Check,Completed
CUST0000022,2024-06-27,199.74,Online,Completed
CUST0000022,2024-07-29,263.2,Credit Card,Completed
CUST0000022,2024-09-03,81.32,Bank Transfer,Completed
CUST0000022,2024-09-26,229.38,Check,Completed
CUST0000022,2024-10-29,338.34,Auto-Debit,Completed
CUST0000022,2024-11-27,234.18,Cash,Completed
CUST0000023,2023-01-12,107.92,Online,Completed
CUST0000023,2023-02-08,75.45,Credit Card,Completed
CUST0000023,2023-03-07,211.75,Auto-Debit,Reversed
CUST0000023,2023-04-03,165.98,Credit Card,Completed
CUST0000023,2023-05-01,277.36,Online,Completed
CUST0000023,2023-06-01,89.39,Online,Completed
CUST0000023,2023-07-03,251.39,Auto-Debit,Completed
CUST0000023,2023-08-08,50.54,Online,Completed
CUST0000023,2023-09-02,116.39,Cash,Pending
CUST0000023,2023-10-10,278.96,Auto-Debit,Completed
CUST0000023,2023-11-10,239.39,Check,Completed
CUST0000023,2023-12-02,330.84,Credit Card,Pending
CUST0000023,2023-12-30,353.13,Bank Transfer,Completed
CUST0000023,2024-02-07,261.19,Auto-Debit,Completed
CUST0000023,2024-03-02,111.05,Auto-Debit,Completed
CUST0000023,2024-04-09,62.89,Auto-Debit,Completed
CUST0000023,2024-05-08,211.35,Bank Transfer,Completed
CUST0000023,2024-07-30,324.13,Cash,Completed
CUST0000023,2024-08-28,149.47,Auto-Debit,Completed
CUST0000023,2024-10-04,257.09,Credit Card,Completed
CUST0000023,2024-12-05,371.16,Auto-Debit,Completed
CUST0000024,2023-01-05,98.4,Cash,Completed
CUST0000024,2023-02-08,309.47,Check,Pending
CUST0000024,2023-03-11,171.76,Credit Card,Completed
CUST0000024,2023-04-05,103.28,Online,Completed
CUST0000024,2023-05-09,363.85,Bank Transfer,Completed
CUST0000024,2023-05-31,331.7,Auto-Debit,Completed
CUST0000024,2023-07-01,182.78,Auto-Debit,Completed
CUST0000024,2023-08-13,118.89,Check,Completed
CUST0000024,2023-09-11,102.51,Auto-Debit,Completed
CUST0000024,2023-10-04,116.71,Online,Completed
CUST0000024,2023-11-01,293.28,Check,Completed
CUST0000024,2023-12-05,223.66,Online,Completed
CUST0000024,2023-12-31,231.97,Credit Card,Completed
CUST0000024,2024-02-07,358.38,Auto-Debit,Completed
CUST0000024,2024-02-27,213.69,Auto-Debit,Completed
CUST0000024,2024-03-30,147.46,Check,Completed
CUST0000024,2024-04-28,153.04,Auto-Debit,Completed
CUST0000024,2024-05-29,267.09,Auto-Debit,Completed
CUST0000024,2024-07-02,47.3,Credit Card,Completed
CUST0000024,2024-08-06,377.52,Bank Transfer,Completed
CUST0000024,2024-08-25,333.29,Credit Card,Completed
CUST0000024,2024-10-05,215.33,Auto-Debit,Pending
CUST0000024,2024-11-01,82.36,Credit Card,Completed
CUST0000024,2024-11-27,186.87,Auto-Debit,Reversed
CUST0000025,2023-01-05,362.31,Auto-Debit,Completed
CUST0000025,2023-02-14,372.57,Online,Completed
CUST0000025,2023-03-11,254.56,Credit Card,Completed
CUST0000025,2023-04-08,321.07,Auto-Debit,Reversed
CUST0000025,2023-05-11,253.7,Credit Card,Completed
CUST0000025,2023-06-04,269.16,Credit Card,Completed
CUST0000025,2023-07-07,399.08,Credit Card,Completed
CUST0000025,2023-08-10,160.95,Bank Transfer,Completed
CUST0000025,2023-09-01,308.92,Credit Card,Completed
CUST0000025,2023-10-01,325.04,Online,Completed
CUST0000025,2023-11-08,396.99,Credit Card,Completed
CUST0000025,2023-12-08,132.25,Credit Card,Completed
CUST0000025,2024-01-01,299.45,Credit Card,Completed
CUST0000025,2024-02-02,153.65,Credit Card,Completed
CUST0000025,2024-02-28,59.81,Online,Completed
CUST0000025,2024-03-31,178.5,Cash,Completed
CUST0000025,2024-05-04,197.35,Credit Card,Completed
CUST0000025,2024-05-29,67.98,Bank Transfer,Completed
CUST0000025,2024-07-05,162.07,Auto-Debit,Completed
CUST0000025,2024-08-01,107.09,Credit Card,Reversed
CUST0000025,2024-09-01,275.5,Bank Transfer,Completed
CUST0000025,2024-10-02,362.79,Credit Card,Reversed
CUST0000025,2024-10-26,199.5,Auto-Debit,Completed
CUST0000025,2024-12-02,215.94,Auto-Debit,Pending
CUST0000026,2023-01-09,175.48,Auto-Debit,Completed
CUST0000026,2023-02-06,107.55,Auto-Debit,Completed
CUST0000026,2023-03-07,132.4,Credit Card,Completed
CUST0000026,2023-04-05,262.43,Credit Card,Reversed
CUST0000026,2023-05-01,274.68,Check,Completed
CUST0000026,2023-06-06,277.76,Check,Completed
CUST0000026,2023-07-08,319.94,Credit Card,Completed
CUST0000026,2023-07-31,362.95,Bank Transfer,Completed
CUST0000026,2023-09-11,356.83,Bank Transfer,Completed
CUST0000026,2023-10-08,207.76,Check,Completed
CUST0000026,2023-11-02,66.2,Auto-Debit,Pending
CUST0000026,2023-12-01,167.13,Credit Card,Completed
CUST0000026,2024-01-03,224.54,Credit Card,Completed
CUST0000026,2024-01-31,224.15,Online,Completed
CUST0000026,2024-03-09,101.67,Credit Card,Completed
CUST0000026,2024-04-05,324.1,Credit Card,Completed
CUST0000026,2024-05-06,347.34,Check,Completed
CUST0000026,2024-06-07,389.23,Bank Transfer,Completed
CUST0000026,2024-07-04,306.63,Auto-Debit,Completed
CUST0000026,2024-07-24,81.4,Check,Completed
CUST0000026,2024-08-23,382.32,Bank Transfer,Completed
CUST0000026,2024-11-05,88.87,Bank Transfer,Completed
CUST0000026,2024-11-22,354.0,Cash,Completed
CUST0000027,2023-01-15,75.83,Credit Card,Completed
CUST0000027,2023-02-11,389.81,Bank Transfer,Completed
CUST0000027,2023-03-11,354.05,Auto-Debit,Reversed
CUST0000027,2023-04-01,114.25,Bank Transfer,Completed
CUST0000027,2023-05-04,85.27,Credit Card,Completed
CUST0000027,2023-06-08,292.0,Check,Completed
CUST0000027,2023-07-07,234.13,Check,Completed
CUST0000027,2023-08-04,145.46,Auto-Debit,Completed
CUST0000027,2023-08-31,321.12,Online,Completed
CUST0000027,2023-10-06,163.29,Online,Completed
CUST0000027,2023-11-06,84.25,Bank Transfer,Completed
CUST0000027,2023-11-30,208.56,Check,Completed
CUST0000027,2023-12-31,155.82,Check,Completed
CUST0000027,2024-01-29,398.39,Auto-Debit,Completed
CUST0000027,2024-03-08,347.81,Credit Card,Completed
CUST0000027,2024-03-29,363.94,Bank Transfer,Completed
CUST0000027,2024-04-29,125.4,Bank Transfer,Completed
CUST0000027,2024-06-02,340.15,Auto-Debit,Completed
CUST0000027,2024-06-30,224.03,Credit Card,Completed
CUST0000027,2024-08-04,141.28,Credit Card,Completed
CUST0000027,2024-08-23,229.88,Credit Card,Completed
CUST0000027,2024-09-22,124.41,Auto-Debit,Completed
CUST0000027,2024-10-29,195.61,Credit Card,Completed
CUST0000027,2024-11-30,294.02,Online,Completed
CUST0000028,2023-01-01,112.83,Online,Completed
CUST0000028,2023-02-05,204.87,Bank Transfer,Completed
CUST0000028,2023-03-06,166.83,Bank Transfer,Completed
CUST0000028,2023-04-11,53.31,Auto-Debit,Completed
CUST0000028,2023-05-11,302.33,Online,Completed
CUST0000028,2023-06-03,393.47,Auto-Debit,Completed
CUST0000028,2023-06-30,300.41,Bank Transfer,Pending
CUST0000028,2023-08-05,56.01,Auto-Debit,Completed
CUST0000028,2023-09-12,67.55,Bank Transfer,Completed
CUST0000028,2023-10-02,340.31,Credit Card,Completed
CUST0000028,2023-11-08,375.6,Credit Card,Completed
CUST0000028,2023-11-30,194.77,Bank Transfer,Completed
CUST0000028,2024-01-01,131.62,Bank Transfer,Completed
CUST0000028,2024-02-06,205.08,Credit Card,Completed
CUST0000028,2024-02-28,228.65,Cash,Completed
CUST0000028,2024-04-01,289.75,Credit Card,Completed
CUST0000028,2024-04-25,219.63,Bank Transfer,Completed
CUST0000028,2024-05-31,188.04,Bank Transfer,Completed
CUST0000028,2024-06-29,64.48,Auto-Debit,Completed
CUST0000028,2024-07-31,286.28,Auto-Debit,Completed
CUST0000028,2024-08-26,110.72,Auto-Debit,Completed
CUST0000028,2024-09-23,322.09,Bank Transfer,Completed
CUST0000028,2024-10-23,75.13,Auto-Debit,Completed
CUST0000028,2024-11-30,394.49,Credit Card,Completed
CUST0000029,2023-01-03,83.66,Credit Card,Completed
CUST0000029,2023-03-08,44.46,Auto-Debit,Completed
CUST0000029,2023-04-12,344.19,Auto-Debit,Completed
CUST0000029,2023-05-15,285.1,Online,Completed
CUST0000029,2023-06-07,274.04,Online,Completed
CUST0000029,2023-07-05,171.79,Bank Transfer,Completed
CUST0000029,2023-07-30,101.92,Auto-Debit,Pending
CUST0000029,2023-09-04,106.41,Cash,Completed
CUST0000029,2023-11-07,106.85,Bank Transfer,Completed
CUST0000029,2023-12-01,248.67,Cash,Completed
CUST0000029,2024-01-04,96.21,Bank Transfer,Pending
CUST0000029,2024-02-04,197.94,Auto-Debit,Completed
CUST0000029,2024-03-05,87.51,Credit Card,Completed
CUST0000029,2024-03-26,374.07,Bank Transfer,Completed
CUST0000029,2024-05-02,131.12,Bank Transfer,Completed
CUST0000029,2024-06-07,187.25,Check,Reversed
CUST0000029,2024-06-29,258.32,Bank Transfer,Completed
CUST0000029,2024-07-27,157.44,Credit Card,Completed
CUST0000029,2024-09-06,210.77,Bank Transfer,Completed
CUST0000029,2024-10-02,216.51,Check,Completed
CUST0000029,2024-11-02,265.69,Auto-Debit,Completed
CUST0000029,2024-11-22,257.7,Credit Card,Completed
CUST0000030,2023-01-08,267.93,Online,Completed
CUST0000030,2023-02-06,169.39,Auto-Debit,Completed
CUST0000030,2023-03-07,123.99,Auto-Debit,Completed
CUST0000030,2023-04-07,360.69,Check,Completed
CUST0000030,2023-06-07,110.27,Auto-Debit,Completed
CUST0000030,2023-07-07,294.25,Auto-Debit,Pending
CUST0000030,2023-08-13,59.44,Bank Transfer,Completed
CUST0000030,2023-09-12,283.06,Auto-Debit,Completed
CUST0000030,2023-10-07,313.37,Check,Completed
CUST0000030,2023-10-28,170.87,Auto-Debit,Completed
CUST0000030,2023-12-06,141.65,Bank Transfer,Pending
CUST0000030,2024-01-02,157.72,Credit Card,Completed
CUST0000030,2024-02-04,55.94,Auto-Debit,Completed
CUST0000030,2024-03-04,149.65,Check,Completed
CUST0000030,2024-04-09,236.18,Credit Card,Completed
CUST0000030,2024-05-09,146.6,Credit Card,Completed
CUST0000030,2024-05-31,263.72,Auto-Debit,Completed
CUST0000030,2024-07-04,290.22,Auto-Debit,Completed
CUST0000030,2024-07-29,166.4,Bank Transfer,Completed
CUST0000030,2024-09-05,166.42,Credit Card,Completed
CUST0000030,2024-10-23,291.13,Online,Pending
CUST0000030,2024-11-22,141.99,Check,Reversed
CUST0000031,2023-01-07,297.74,Credit Card,Completed
CUST0000031,2023-01-31,254.68,Auto-Debit,Completed
CUST0000031,2023-03-04,48.83,Bank Transfer,Completed
CUST0000031,2023-04-02,198.17,Bank Transfer,Completed
CUST0000031,2023-05-01,147.39,Credit Card,Completed
CUST0000031,2023-06-12,299.84,Check,Completed
CUST0000031,2023-07-10,191.99,Credit Card,Reversed
CUST0000031,2023-08-11,331.21,Bank Transfer,Reversed
CUST0000031,2023-09-11,64.72,Auto-Debit,Completed
CUST0000031,2023-10-01,82.78,Check,Completed
CUST0000031,2023-11-07,203.36,Bank Transfer,Pending
CUST0000031,2023-11-28,213.04,Online,Completed
CUST0000031,2024-01-03,57.69,Check,Completed
CUST0000031,2024-01-27,246.35,Check,Completed
CUST0000031,2024-03-08,255.19,Online,Completed
CUST0000031,2024-04-04,110.24,Credit Card,Completed
CUST0000031,2024-05-28,362.33,Auto-Debit,Completed
CUST0000031,2024-07-05,273.27,Auto-Debit,Completed
CUST0000031,2024-07-24,102.52,Online,Completed
CUST0000031,2024-08-24,159.0,Auto-Debit,Completed
CUST0000031,2024-09-24,82.02,Online,Completed
CUST0000031,2024-10-29,359.93,Credit Card,Completed
CUST0000031,2024-11-28,44.53,Check,Completed
CUST0000032,2023-01-02,224.98,Bank Transfer,Completed
CUST0000032,2023-02-10,55.56,Auto-Debit,Completed
CUST0000032,2023-03-14,334.65,Bank Transfer,Pending
CUST0000032,2023-05-05,194.06,Credit Card,Completed
CUST0000032,2023-06-05,114.32,Online,Completed
CUST0000032,2023-08-06,350.77,Online,Pending
CUST0000032,2023-08-31,338.09,Auto-Debit,Completed
CUST0000032,2023-10-10,340.26,Check,Completed
CUST0000032,2023-11-01,89.59,Bank Transfer,Completed
CUST0000032,2023-12-02,157.85,Credit Card,Completed
CUST0000032,2024-01-07,138.21,Auto-Debit,Completed
CUST0000032,2024-02-06,250.95,Online,Completed
CUST0000032,2024-02-28,83.17,Online,Completed
CUST0000032,2024-04-09,130.51,Online,Completed
CUST0000032,2024-04-27,67.35,Credit Card,Completed
CUST0000032,2024-05-26,382.06,Credit Card,Completed
CUST0000032,2024-07-04,86.22,Credit Card,Completed
CUST0000032,2024-07-25,229.89,Credit Card,Completed
CUST0000032,2024-08-26,288.7,Credit Card,Reversed
CUST0000032,2024-10-06,395.3,Credit Card,Pending
CUST0000032,2024-11-04,326.84,Auto-Debit,Completed
CUST0000032,2024-11-28,388.96,Online,Completed
CUST0000033,2023-01-06,222.05,Credit Card,Completed
CUST0000033,2023-02-04,308.43,Auto-Debit,Completed
CUST0000033,2023-03-07,57.23,Online,Completed
CUST0000033,2023-04-01,261.27,Credit Card,Completed
CUST0000033,2023-05-03,127.8,Credit Card,Completed
CUST0000033,2023-06-08,202.98,Online,Completed
CUST0000033,2023-07-10,202.62,Auto-Debit,Completed
CUST0000033,2023-08-10,278.72,Check,Completed
CUST0000033,2023-09-09,228.79,Bank Transfer,Completed
CUST0000033,2023-11-02,82.69,Bank Transfer,Completed
CUST0000033,2023-11-27,66.87,Credit Card,Completed
CUST0000033,2024-01-10,51.53,Auto-Debit,Completed
CUST0000033,2024-02-04,208.42,Bank Transfer,Completed
CUST0000033,2024-03-07,347.35,Auto-Debit,Completed
CUST0000033,2024-04-06,101.15,Auto-Debit,Completed
CUST0000033,2024-05-06,95.52,Bank Transfer,Completed
CUST0000033,2024-05-29,100.82,Bank Transfer,Completed
CUST0000033,2024-06-25,234.56,Bank Transfer,Completed
CUST0000033,2024-08-07,204.31,Online,Reversed
CUST0000033,2024-09-02,315.16,Auto-Debit,Completed
CUST0000033,2024-10-30,361.6,Bank Transfer,Completed
CUST0000033,2024-11-26,219.55,Check,Completed
CUST0000034,2023-01-06,87.86,Auto-Debit,Completed
CUST0000034,2023-02-03,261.13,Credit Card,Completed
CUST0000034,2023-03-09,304.57,Credit Card,Completed
CUST0000034,2023-04-12,364.97,Credit Card,Completed
CUST0000034,2023-05-06,124.02,Credit Card,Completed
CUST0000034,2023-06-01,162.21,Credit Card,Completed
CUST0000034,2023-07-06,325.9,Credit Card,Completed
CUST0000034,2023-08-12,110.0,Auto-Debit,Completed
CUST0000034,2023-09-03,122.52,Auto-Debit,Completed
CUST0000034,2023-10-07,375.57,Online,Completed
CUST0000034,2023-10-28,368.5,Credit Card,Completed
CUST0000034,2023-11-27,125.38,Online,Completed
CUST0000034,2024-01-06,356.3,Online,Completed
CUST0000034,2024-02-03,396.64,Auto-Debit,Completed
CUST0000034,2024-03-02,397.2,Auto-Debit,Completed
CUST0000034,2024-04-05,335.44,Check,Completed
CUST0000034,2024-05-08,47.29,Cash,Completed
CUST0000034,2024-06-04,381.83,Bank Transfer,Completed
CUST0000034,2024-06-26,108.12,Bank Transfer,Completed
CUST0000034,2024-08-04,381.51,Credit Card,Completed
CUST0000034,2024-09-01,50.8,Cash,Completed
CUST0000034,2024-09-23,225.15,Check,Completed
CUST0000034,2024-11-04,198.52,Auto-Debit,Completed
CUST0000035,2023-01-02,45.47,Bank Transfer,Reversed
CUST0000035,2023-02-10,242.9,Bank Transfer,Completed
CUST0000035,2023-04-03,372.7,Auto-Debit,Completed
CUST0000035,2023-05-09,285.96,Credit Card,Completed
CUST0000035,2023-06-13,100.88,Online,Completed
CUST0000035,2023-07-04,348.3,Auto-Debit,Completed
CUST0000035,2023-08-10,232.71,Credit Card,Completed
CUST0000035,2023-08-29,268.53,Online,Completed
CUST0000035,2023-11-01,64.24,Check,Completed
CUST0000035,2023-12-05,202.52,Credit Card,Completed
CUST0000035,2024-01-04,161.83,Auto-Debit,Completed
CUST0000035,2024-02-06,273.34,Cash,Completed
CUST0000035,2024-02-25,183.85,Auto-Debit,Completed
CUST0000035,2024-04-04,135.69,Bank Transfer,Completed
CUST0000035,2024-05-04,165.62,Credit Card,Reversed
CUST0000035,2024-05-29,248.9,Auto-Debit,Completed
CUST0000035,2024-07-08,350.16,Credit Card,Completed
CUST0000035,2024-08-04,257.71,Auto-Debit,Completed
CUST0000035,2024-08-30,347.49,Bank Transfer,Completed
CUST0000035,2024-10-03,190.18,Bank Transfer,Completed
CUST0000035,2024-10-27,192.53,Online,Completed
CUST0000035,2024-11-28,43.3,Auto-Debit,Completed
CUST0000036,2023-01-02,79.14,Credit Card,Completed
CUST0000036,2023-01-31,333.75,Bank Transfer,Completed
CUST0000036,2023-03-08,327.17,Credit Card,Completed
CUST0000036,2023-04-06,183.02,Credit Card,Completed
CUST0000036,2023-05-09,200.63,Bank Transfer,Completed
CUST0000036,2023-06-06,313.14,Credit Card,Completed
CUST0000036,2023-07-14,395.94,Credit Card,Completed
CUST0000036,2023-08-11,351.63,Auto-Debit,Completed
CUST0000036,2023-09-05,381.24,Check,Completed
CUST0000036,2023-10-08,67.35,Auto-Debit,Completed
CUST0000036,2023-11-07,111.68,Credit Card,Completed
CUST0000036,2023-12-03,267.42,Credit Card,Completed
CUST0000036,2024-01-02,207.99,Bank Transfer,Completed
CUST0000036,2024-01-31,96.74,Bank Transfer,Completed
CUST0000036,2024-02-25,87.08,Auto-Debit,Completed
CUST0000036,2024-04-03,72.19,Bank Transfer,Completed
CUST0000036,2024-05-01,132.43,Check,Completed
CUST0000036,2024-06-07,190.48,Credit Card,Completed
CUST0000036,2024-07-04,169.08,Credit Card,Completed
CUST0000036,2024-07-26,287.98,Auto-Debit,Pending
CUST0000036,2024-09-05,203.77,Auto-Debit,Completed
CUST0000036,2024-09-26,376.65,Bank Transfer,Completed
CUST0000036,2024-10-27,63.69,Bank Transfer,Completed
CUST0000036,2024-12-03,128.11,Online,Completed
CUST0000037,2023-01-03,285.79,Credit Card,Completed
CUST0000037,2023-02-09,188.66,Auto-Debit,Completed
CUST0000037,2023-03-08,156.12,Credit Card,Completed
CUST0000037,2023-04-09,62.04,Bank Transfer,Completed
CUST0000037,2023-05-12,365.7,Auto-Debit,Completed
CUST0000037,2023-07-09,104.55,Online,Completed
CUST0000037,2023-08-06,306.67,Auto-Debit,Completed
CUST0000037,2023-09-12,332.72,Credit Card,Completed
CUST0000037,2023-10-03,212.03,Auto-Debit,Completed
CUST0000037,2023-10-31,181.31,Auto-Debit,Completed
CUST0000037,2023-11-27,319.89,Check,Completed
CUST0000037,2024-01-02,202.72,Auto-Debit,Pending
CUST0000037,2024-02-09,317.56,Bank Transfer,Reversed
CUST0000037,2024-02-29,192.35,Bank Transfer,Completed
CUST0000037,2024-04-08,160.69,Auto-Debit,Completed
CUST0000037,2024-04-26,304.13,Auto-Debit,Completed
CUST0000037,2024-06-08,308.17,Check,Completed
CUST0000037,2024-06-29,209.25,Auto-Debit,Completed
CUST0000037,2024-08-03,205.81,Credit Card,Completed
CUST0000037,2024-09-06,183.57,Bank Transfer,Completed
CUST0000037,2024-10-05,391.25,Bank Transfer,Completed
CUST0000037,2024-10-31,181.65,Auto-Debit,Completed
CUST0000037,2024-12-03,113.95,Credit Card,Reversed
CUST0000038,2023-01-03,137.94,Credit Card,Completed
CUST0000038,2023-02-13,77.16,Auto-Debit,Completed
CUST0000038,2023-03-14,119.25,Bank Transfer,Completed
CUST0000038,2023-04-06,277.09,Auto-Debit,Completed
CUST0000038,2023-05-05,212.1,Credit Card,Pending
CUST0000038,2023-05-31,208.08,Bank Transfer,Completed
CUST0000038,2023-07-04,51.71,Bank Transfer,Completed
CUST0000038,2023-08-04,143.45,Auto-Debit,Completed
CUST0000038,2023-09-02,240.88,Credit Card,Completed
CUST0000038,2023-10-08,230.73,Online,Completed
CUST0000038,2023-10-29,141.78,Online,Completed
CUST0000038,2023-11-27,277.49,Check,Completed
CUST0000038,2023-12-31,360.0,Check,Completed
CUST0000038,2024-02-07,55.22,Auto-Debit,Completed
CUST0000038,2024-02-28,169.7,Auto-Debit,Completed
CUST0000038,2024-04-02,331.95,Online,Completed
CUST0000038,2024-05-08,63.85,Credit Card,Completed
CUST0000038,2024-05-27,259.53,Auto-Debit,Completed
CUST0000038,2024-07-03,127.08,Auto-Debit,Completed
CUST0000038,2024-08-06,132.62,Bank Transfer,Completed
CUST0000038,2024-08-28,123.85,Credit Card,Reversed
CUST0000038,2024-10-01,45.28,Bank Transfer,Completed
CUST0000038,2024-11-02,290.98,Online,Completed
CUST0000038,2024-12-01,85.97,Auto-Debit,Completed
CUST0000039,2023-01-04,183.94,Credit Card,Completed
CUST0000039,2023-02-06,320.5,Online,Completed
CUST0000039,2023-03-06,82.21,Bank Transfer,Reversed
CUST0000039,2023-04-15,234.57,Credit Card,Completed
CUST0000039,2023-05-08,374.23,Auto-Debit,Completed
CUST0000039,2023-06-08,121.0,Bank Transfer,Completed
CUST0000039,2023-07-08,392.81,Credit Card,Completed
CUST0000039,2023-08-08,204.95,Auto-Debit,Reversed
CUST0000039,2023-08-29,234.55,Bank Transfer,Completed
CUST0000039,2023-10-11,377.86,Credit Card,Completed
CUST0000039,2023-11-06,106.22,Online,Completed
CUST0000039,2023-12-04,52.49,Auto-Debit,Completed
CUST0000039,2024-01-29,196.97,Credit Card,Completed
CUST0000039,2024-02-29,399.48,Credit Card,Completed
CUST0000039,2024-04-01,336.02,Credit Card,Completed
CUST0000039,2024-04-26,173.56,Auto-Debit,Completed
CUST0000039,2024-05-26,68.77,Bank Transfer,Completed
CUST0000039,2024-06-26,386.63,Auto-Debit,Completed
CUST0000039,2024-07-30,167.73,Credit Card,Completed
CUST0000039,2024-10-03,64.73,Online,Completed
CUST0000039,2024-11-03,205.78,Auto-Debit,Completed
CUST0000039,2024-11-30,131.59,Credit Card,Completed
CUST0000040,2023-01-10,218.96,Bank Transfer,Reversed
CUST0000040,2023-02-02,346.18,Credit Card,Reversed
CUST0000040,2023-03-03,159.16,Bank Transfer,Completed
CUST0000040,2023-04-05,66.88,Auto-Debit,Completed
CUST0000040,2023-05-13,193.12,Online,Completed
