cust_id,contact_date,contact_channel,sat_score,call_duration_mins,issue_resolved
C00848,2023-05-03,Web Chat,4,9,1
C00848,2023-09-18,Web Chat,4,10,1
C00849,2024-11-04,Phone,3,50,1
C00850,2024-09-24,Phone,2,28,1
C00850,2024-04-16,Web Chat,1,15,1
C00850,2023-09-01,Web Chat,3,6,1
C00850,2023-12-06,Email,5,4,1
C00851,2024-01-03,Web Chat,3,16,1
C00851,2024-06-20,Phone,3,19,1
C00852,2023-12-04,Phone,3,16,1
C00852,2023-06-10,Web Chat,4,6,1
C00852,2023-03-14,Web Chat,4,7,1
C00853,2024-11-06,Email,4,16,1
C00853,2023-11-04,Phone,4,32,1
C00853,2023-08-11,Web Chat,1,14,0
C00853,2024-11-26,Email,4,6,1
C00854,2024-10-28,Email,4,12,1
C00854,2023-07-07,Phone,4,20,1
C00854,2024-07-22,Email,3,16,0
C00854,2024-05-19,Email,5,17,0
C00854,2023-02-09,Web Chat,4,16,1
C00855,2023-01-19,Email,4,19,1
C00855,2024-03-19,Web Chat,4,8,1
C00855,2023-07-05,Email,3,8,1
C00855,2023-11-16,Web Chat,3,10,1
C00855,2023-02-17,Email,2,10,1
C00856,2024-02-16,Phone,3,56,1
C00856,2023-11-28,Email,5,8,0
C00856,2023-09-06,Web Chat,4,10,1
C00857,2023-12-05,Phone,3,37,1
C00857,2024-01-14,Email,4,9,1
C00857,2023-08-22,Phone,1,32,1
C00857,2023-09-18,Email,3,10,1
C00857,2023-05-12,Web Chat,5,5,0
C00857,2024-03-07,Email,5,7,0
C00858,2024-12-10,Phone,4,46,1
C00858,2023-07-05,Phone,5,39,1
C00859,2023-04-03,Phone,4,47,1
C00859,2024-11-09,Email,3,7,1
C00859,2023-07-26,Email,5,10,0
C00860,2023-06-20,Email,3,16,1
C00860,2023-07-08,Web Chat,4,8,1
C00861,2023-01-14,Web Chat,4,9,1
C00861,2023-09-19,Email,4,4,1
C00861,2024-10-11,Web Chat,5,18,1
C00861,2023-09-21,Web Chat,3,4,1
C00862,2023-12-01,Email,2,3,0
C00862,2024-10-16,Phone,4,57,1
C00862,2023-07-16,Email,3,11,1
C00863,2023-09-22,Phone,2,16,1
C00863,2023-02-13,Email,4,15,1
C00864,2024-06-11,Web Chat,3,7,1
C00864,2023-09-03,Email,3,16,1
C00864,2023-04-07,Web Chat,5,5,1
C00865,2024-06-02,Phone,2,56,1
C00865,2024-03-07,Email,1,17,1
C00866,2023-01-02,Email,2,6,0
C00866,2024-03-08,Email,4,11,1
C00866,2024-12-17,Email,1,10,1
C00866,2023-01-26,Phone,5,37,1
C00866,2023-02-21,Phone,4,58,0
C00867,2023-10-13,Phone,4,58,1
C00867,2024-02-20,Phone,5,35,0
C00867,2024-08-09,Email,1,11,0
C00867,2023-10-12,Phone,3,58,1
C00868,2023-04-07,Phone,3,49,0
C00868,2023-11-18,Phone,4,19,1
C00868,2023-12-14,Email,4,15,1
C00869,2023-11-14,Phone,4,47,1
C00869,2024-07-18,Web Chat,3,6,1
C00869,2023-09-19,Web Chat,3,15,1
C00869,2024-05-15,Email,1,9,1
C00870,2024-03-22,Phone,5,36,1
C00871,2023-06-01,Phone,3,19,1
C00871,2024-05-06,Web Chat,4,11,1
C00871,2024-02-06,Web Chat,4,15,1
C00871,2023-08-25,Email,3,6,1
C00872,2023-09-17,Phone,5,49,1
C00872,2023-08-27,Phone,4,30,0
C00872,2024-05-20,Web Chat,2,14,1
C00872,2023-07-01,Web Chat,4,8,1
C00872,2023-12-14,Phone,3,37,1
C00872,2023-10-02,Phone,4,50,1
C00873,2023-01-27,Phone,5,52,1
C00873,2023-07-15,Email,3,6,1
C00873,2024-09-13,Web Chat,3,9,1
C00873,2024-03-18,Web Chat,2,14,1
C00873,2024-01-19,Email,3,8,0
C00873,2024-04-10,Email,3,3,1
C00873,2024-11-01,Email,5,17,1
C00874,2023-08-01,Phone,5,41,1
C00874,2023-04-23,Phone,5,51,1
C00874,2024-08-28,Phone,5,46,1
C00874,2023-09-27,Web Chat,4,5,1
C00874,2024-06-07,Web Chat,5,18,1
C00875,2024-11-07,Web Chat,3,7,1
C00875,2024-03-09,Email,5,15,1
C00875,2023-03-09,Web Chat,5,17,1
C00876,2024-07-16,Email,4,6,0
C00876,2023-07-13,Phone,4,18,1
C00876,2023-12-13,Phone,2,38,1
C00877,2024-12-08,Phone,3,54,1
C00877,2023-03-25,Web Chat,4,9,1
C00877,2023-05-11,Web Chat,2,11,1
C00877,2023-12-06,Email,4,17,1
C00877,2024-10-11,Phone,3,55,1
C00878,2023-07-16,Phone,5,44,1
C00878,2023-05-23,Email,4,7,1
C00878,2023-11-02,Phone,4,15,1
C00879,2023-10-12,Web Chat,1,15,1
C00879,2023-12-24,Web Chat,5,13,0
C00879,2023-09-07,Phone,3,32,1
C00879,2023-06-21,Phone,3,21,1
C00879,2024-06-14,Phone,5,29,1
C00880,2023-11-26,Web Chat,2,3,1
C00881,2023-11-21,Web Chat,2,14,0
C00881,2023-03-26,Web Chat,1,11,1
C00882,2023-09-08,Email,3,8,1
C00882,2024-10-09,Email,1,19,1
C00882,2024-07-18,Phone,4,27,0
C00882,2023-08-19,Phone,4,18,1
C00883,2024-04-02,Phone,2,18,1
C00883,2024-09-27,Email,2,14,1
C00883,2024-08-28,Phone,3,43,1
C00884,2024-04-13,Phone,2,29,0
C00884,2024-09-03,Email,3,12,0
C00885,2024-04-28,Web Chat,4,19,1
C00885,2023-05-14,Phone,3,57,1
C00886,2024-02-13,Phone,5,54,1
C00886,2023-06-11,Phone,3,36,1
C00886,2024-04-27,Email,3,9,1
C00886,2024-11-15,Phone,3,39,1
C00886,2023-07-15,Phone,5,44,1
C00887,2023-09-10,Phone,3,24,1
C00887,2024-07-13,Web Chat,5,9,0
C00887,2023-05-06,Email,4,7,1
C00887,2024-08-16,Email,5,15,1
C00888,2023-02-17,Web Chat,3,18,1
C00888,2024-06-26,Web Chat,3,17,1
C00888,2023-06-02,Email,2,10,1
C00888,2023-11-14,Email,1,5,1
C00888,2024-12-01,Phone,1,47,0
C00888,2024-09-07,Phone,5,49,1
C00888,2023-06-11,Phone,1,49,1
C00889,2023-08-14,Phone,5,43,1
C00889,2023-06-02,Email,2,13,0
C00890,2024-12-08,Web Chat,3,9,1
C00891,2024-11-01,Email,5,10,1
C00892,2024-04-13,Email,3,14,1
C00892,2023-05-04,Phone,3,38,1
C00892,2024-11-05,Web Chat,3,9,1
C00893,2024-08-03,Email,2,19,1
C00893,2023-06-13,Web Chat,5,16,1
C00893,2023-08-08,Email,5,17,0
C00893,2024-06-08,Phone,3,55,1
C00893,2023-04-26,Web Chat,3,15,1
C00893,2023-02-25,Email,3,11,1
C00894,2024-09-06,Phone,1,18,1
C00894,2023-11-15,Web Chat,2,12,1
C00894,2023-08-24,Email,3,6,1
C00894,2024-12-01,Email,4,17,0
C00894,2023-05-10,Web Chat,4,16,1
C00895,2024-07-24,Email,5,7,1
C00896,2023-05-04,Email,4,19,1
C00896,2024-05-04,Phone,5,23,1
C00896,2023-03-05,Email,4,12,1
C00896,2023-01-17,Web Chat,2,6,1
C00896,2024-11-22,Web Chat,5,9,1
C00896,2023-09-09,Email,4,4,1
C00897,2023-09-09,Email,2,19,0
C00897,2024-07-16,Web Chat,5,13,0
C00898,2023-03-12,Phone,3,51,1
C00898,2024-10-02,Email,4,16,1
C00898,2023-07-12,Phone,2,51,1
C00898,2024-03-23,Web Chat,3,5,1
C00898,2024-04-01,Phone,3,58,1
C00898,2024-06-15,Web Chat,3,10,0
C00899,2023-09-27,Web Chat,4,12,1
C00899,2024-11-23,Web Chat,1,4,0
C00899,2023-11-18,Email,3,3,1
C00900,2023-02-11,Phone,2,23,1
C00900,2023-02-24,Email,3,14,1
C00900,2024-06-07,Phone,3,47,1
C00900,2023-03-09,Phone,4,48,1
C00900,2023-01-17,Email,4,11,1
C00900,2024-11-01,Email,4,18,0
C00901,2024-12-24,Email,5,6,1
C00901,2023-12-21,Email,3,14,0
C00901,2023-09-14,Phone,4,27,1
C00902,2024-07-15,Web Chat,3,16,1
C00902,2023-07-15,Email,2,7,1
C00903,2023-05-14,Phone,4,50,1
C00903,2024-05-03,Email,4,13,1
C00904,2023-01-02,Web Chat,5,5,0
C00904,2024-06-16,Email,3,3,1
C00904,2024-05-18,Phone,4,59,1
C00904,2023-01-16,Web Chat,5,5,1
C00904,2024-12-13,Web Chat,4,15,1
C00904,2024-08-01,Phone,5,50,1
C00905,2024-04-13,Web Chat,4,6,0
C00906,2024-04-24,Web Chat,3,4,1
C00906,2024-11-03,Phone,2,15,1
C00906,2023-01-24,Email,2,5,0
C00906,2024-04-19,Web Chat,2,17,1
C00906,2023-11-27,Phone,4,23,1
C00906,2023-09-21,Email,3,8,1
C00907,2023-04-24,Web Chat,5,16,1
C00907,2024-02-18,Email,4,14,1
C00907,2023-06-13,Email,3,5,1
C00908,2023-04-06,Email,4,5,1
C00908,2023-04-12,Phone,4,22,0
C00908,2024-10-14,Email,3,15,1
C00909,2023-04-19,Email,5,15,1
C00909,2023-12-22,Web Chat,2,18,1
C00910,2023-03-23,Email,2,9,1
C00911,2023-08-16,Email,4,15,1
C00912,2024-02-18,Phone,4,50,1
C00912,2024-05-17,Email,3,7,0
C00913,2024-01-14,Email,4,15,1
C00913,2024-07-02,Email,5,18,1
C00913,2023-06-12,Phone,5,48,1
C00914,2023-12-12,Email,5,19,1
C00914,2024-09-25,Email,5,8,1
C00915,2024-08-16,Email,4,16,1
C00915,2024-10-18,Email,5,14,1
C00915,2024-10-24,Phone,3,39,1
C00915,2024-06-26,Phone,4,20,1
C00915,2024-12-02,Phone,4,53,1
C00916,2024-07-09,Web Chat,5,12,1
C00916,2024-08-28,Web Chat,3,9,1
C00916,2024-12-16,Web Chat,3,10,1
C00917,2023-06-18,Web Chat,3,15,1
C00917,2023-03-16,Web Chat,4,12,0
C00918,2024-02-15,Phone,3,42,1
C00918,2024-10-17,Phone,4,58,0
C00919,2024-02-02,Email,3,5,1
C00919,2023-12-13,Email,1,9,1
C00919,2024-04-01,Phone,5,52,1
C00920,2024-11-22,Phone,4,26,0
C00920,2024-11-15,Phone,3,55,1
C00920,2024-07-16,Web Chat,2,14,1
C00920,2023-02-03,Phone,3,35,1
C00920,2024-05-24,Phone,2,48,1
C00921,2024-09-14,Web Chat,3,11,1
C00921,2024-03-06,Web Chat,3,9,1
C00921,2023-12-04,Web Chat,2,13,0
C00921,2024-09-24,Phone,1,46,1
C00922,2024-01-14,Email,2,3,1
C00922,2023-12-26,Phone,3,53,1
C00923,2023-12-28,Web Chat,3,8,1
C00923,2023-03-03,Email,2,7,1
C00923,2023-08-09,Email,3,9,1
C00923,2023-07-24,Phone,1,54,0
C00924,2024-01-11,Email,2,18,1
C00924,2024-08-06,Phone,4,17,1
C00925,2023-06-25,Email,4,16,1
C00925,2023-02-27,Email,5,16,1
C00925,2024-06-04,Phone,5,32,0
C00926,2024-03-26,Phone,2,52,1
C00926,2024-09-17,Email,3,7,0
C00926,2023-06-21,Email,1,7,1
C00927,2024-03-27,Phone,2,51,1
C00927,2024-05-05,Web Chat,4,17,1
C00927,2024-09-15,Phone,2,19,1
C00927,2024-11-24,Phone,3,24,1
C00928,2024-07-02,Phone,3,59,1
C00929,2024-04-06,Web Chat,3,17,1
C00929,2024-02-16,Phone,5,53,1
C00929,2024-09-21,Web Chat,3,15,1
C00930,2024-01-08,Web Chat,2,11,0
C00930,2023-01-12,Web Chat,4,18,1
C00930,2024-05-22,Phone,2,41,1
C00931,2024-05-27,Email,4,5,1
C00931,2024-10-24,Web Chat,5,7,1
C00931,2024-09-22,Email,2,10,1
C00931,2024-12-11,Email,5,15,1
C00932,2023-05-03,Phone,3,26,0
C00933,2023-06-26,Phone,4,49,1
C00933,2023-06-09,Phone,4,55,1
C00933,2023-11-17,Phone,4,49,1
C00934,2023-12-10,Web Chat,5,13,1
C00934,2024-03-16,Web Chat,4,3,1
C00935,2023-07-16,Phone,4,21,1
C00935,2023-08-18,Phone,3,22,1
C00935,2023-12-28,Phone,1,47,1
C00935,2023-09-16,Email,4,8,0
C00935,2023-06-27,Phone,2,19,1
C00935,2024-08-24,Web Chat,2,19,1
C00935,2024-06-18,Phone,1,18,1
C00936,2023-10-16,Email,3,4,1
C00937,2023-02-16,Web Chat,4,6,1
C00937,2023-08-24,Email,2,5,1
C00937,2023-09-20,Web Chat,3,8,1
C00938,2024-11-20,Phone,4,36,1
C00938,2024-03-19,Phone,3,57,1
C00939,2023-11-03,Web Chat,4,17,1
C00939,2023-07-20,Phone,3,29,1
C00940,2024-10-14,Phone,4,21,1
C00940,2023-11-15,Phone,2,44,1
C00941,2023-08-26,Email,4,14,1
C00941,2024-12-15,Phone,2,41,1
C00941,2023-09-25,Email,3,18,1
C00942,2023-02-28,Web Chat,3,16,1
C00942,2023-09-18,Phone,2,49,1
C00943,2024-05-27,Web Chat,2,18,1
C00943,2024-11-27,Web Chat,3,15,1
C00943,2024-10-23,Phone,4,37,1
C00943,2024-08-28,Email,5,13,1
C00943,2023-07-22,Phone,5,19,1
C00943,2024-06-16,Phone,3,54,0
C00943,2024-04-06,Phone,5,23,1
C00944,2023-10-05,Email,4,17,1
C00944,2023-06-01,Phone,5,25,1
C00944,2023-12-25,Phone,3,40,1
C00944,2023-07-03,Phone,4,52,1
C00945,2023-03-03,Web Chat,5,15,0
C00945,2023-04-01,Email,5,7,1
C00946,2024-10-13,Web Chat,5,4,0
C00947,2024-11-03,Email,4,18,1
C00947,2023-11-05,Email,5,9,0
C00947,2024-05-26,Phone,5,53,1
C00947,2023-12-18,Email,2,9,1
C00947,2024-10-15,Phone,2,54,1
C00947,2023-03-10,Web Chat,4,6,1
C00948,2024-05-10,Phone,2,39,1
C00948,2023-08-05,Web Chat,5,10,1
C00948,2024-07-12,Phone,5,26,1
C00948,2024-01-15,Phone,2,47,1
C00949,2024-02-14,Web Chat,3,17,1
C00949,2024-04-27,Web Chat,2,18,1
C00949,2023-04-28,Phone,3,45,1
C00949,2024-01-02,Phone,3,58,1
C00950,2023-09-10,Email,5,6,1
C00951,2023-10-27,Phone,5,37,0
C00951,2023-06-17,Phone,5,26,1
C00952,2023-08-21,Email,3,10,1
C00952,2024-11-16,Email,4,14,1
C00953,2023-04-01,Web Chat,1,14,0
C00953,2024-08-17,Email,5,4,1
C00953,2023-07-12,Web Chat,3,11,1
C00953,2023-10-03,Email,3,4,1
C00953,2024-03-04,Web Chat,3,17,1
C00953,2023-09-07,Web Chat,2,16,1
C00954,2024-09-01,Web Chat,5,12,0
C00954,2023-11-11,Email,3,3,1
C00955,2024-01-07,Web Chat,2,10,1
C00955,2024-04-14,Email,5,13,1
C00955,2024-11-15,Web Chat,1,8,1
C00955,2024-05-09,Web Chat,5,19,0
C00956,2023-11-13,Email,5,5,1
C00957,2024-08-13,Web Chat,1,15,0
C00957,2024-10-21,Web Chat,1,9,1
C00957,2024-05-10,Web Chat,4,19,1
C00958,2023-04-10,Web Chat,4,11,1
C00958,2023-01-04,Email,4,11,1
C00958,2023-01-03,Email,5,5,1
C00958,2024-11-06,Web Chat,3,19,1
C00958,2023-11-11,Email,3,19,0
C00958,2024-04-18,Phone,2,16,1
C00959,2024-05-18,Web Chat,1,16,1
C00959,2024-12-03,Email,5,8,1
C00959,2023-11-20,Phone,3,16,1
C00960,2023-09-19,Phone,5,58,0
C00960,2024-01-01,Phone,2,49,1
C00961,2023-07-21,Phone,2,35,1
C00961,2024-12-05,Web Chat,2,17,1
C00961,2023-12-04,Email,3,12,1
C00962,2024-07-12,Email,5,19,1
C00962,2024-12-26,Phone,5,30,0
C00962,2023-09-25,Web Chat,4,5,1
C00963,2024-04-18,Email,2,9,1
C00964,2023-08-01,Email,5,4,1
C00964,2023-06-23,Email,1,11,1
C00964,2024-04-05,Email,3,12,0
C00964,2023-10-16,Email,2,17,0
C00965,2023-02-18,Phone,4,32,1
C00965,2024-04-16,Email,1,5,1
C00965,2024-02-23,Email,1,18,1
C00965,2023-09-12,Phone,3,38,0
C00965,2024-03-13,Phone,4,23,1
C00965,2024-06-21,Phone,4,52,1
C00966,2024-12-10,Email,3,12,1
C00966,2024-12-09,Web Chat,3,18,1
C00966,2024-11-04,Phone,3,46,1
C00966,2024-01-20,Email,4,15,1
C00967,2023-06-10,Web Chat,1,17,1
C00967,2023-07-18,Web Chat,2,9,0
C00967,2024-10-16,Phone,1,53,1
C00967,2024-06-21,Web Chat,4,17,0
C00968,2024-11-15,Email,5,16,1
C00968,2023-12-23,Email,2,13,1
C00969,2024-09-20,Phone,4,56,1
C00969,2023-11-04,Phone,3,48,1
C00969,2023-10-14,Phone,2,58,1
C00969,2024-09-17,Phone,3,46,1
C00969,2023-08-17,Email,3,13,1
C00969,2024-05-06,Email,3,7,1
C00970,2024-02-08,Email,3,6,1
C00970,2023-03-08,Email,3,18,1
C00971,2023-01-27,Email,3,13,1
C00971,2024-11-11,Web Chat,5,6,0
C00971,2024-11-21,Email,3,13,1
C00972,2023-02-04,Email,3,17,1
C00972,2024-10-22,Phone,2,43,0
C00973,2024-08-10,Email,4,19,1
C00973,2023-08-12,Phone,3,39,1
C00974,2024-12-15,Email,3,18,1
C00974,2024-04-25,Phone,5,32,1
C00974,2023-11-28,Phone,4,50,1
C00975,2024-08-14,Phone,5,49,1
C00975,2023-09-19,Web Chat,5,6,1
C00975,2024-01-28,Phone,5,48,0
C00975,2023-08-17,Email,3,8,0
C00975,2023-02-03,Email,5,7,1
C00975,2023-10-25,Phone,3,25,1
C00976,2023-02-21,Email,4,15,1
C00976,2023-02-01,Email,4,9,1
C00976,2023-06-18,Email,4,16,1
C00977,2023-04-20,Web Chat,4,8,0
C00977,2024-09-04,Email,4,7,1
C00977,2024-08-15,Phone,5,41,0
C00977,2023-10-20,Web Chat,4,10,1
C00977,2023-12-19,Email,5,3,1
C00978,2024-09-10,Email,4,10,0
C00978,2023-01-11,Web Chat,4,8,1
C00978,2024-07-04,Web Chat,2,16,1
C00978,2024-09-23,Email,5,6,1
C00979,2023-02-09,Phone,3,16,1
C00979,2024-02-04,Email,3,5,1
C00980,2023-01-15,Phone,5,18,0
C00980,2024-12-02,Email,3,13,1
C00981,2024-01-04,Email,4,5,1
C00981,2023-04-18,Phone,2,33,1
C00981,2023-03-02,Email,3,7,1
C00981,2023-09-24,Web Chat,5,13,1
C00981,2024-11-12,Phone,2,52,0
C00981,2024-03-09,Phone,5,59,0
C00981,2023-01-10,Phone,4,29,0
C00982,2023-07-05,Phone,4,18,1
C00982,2023-10-19,Web Chat,5,15,1
C00983,2024-09-15,Web Chat,3,4,1
C00984,2023-03-12,Web Chat,2,3,1
C00984,2024-04-22,Email,4,4,1
C00984,2023-08-10,Phone,4,18,1
C00985,2024-03-19,Phone,3,53,1
C00986,2023-03-05,Web Chat,3,18,1
C00986,2023-10-02,Phone,4,17,0
C00987,2024-01-07,Web Chat,3,7,1
C00987,2024-08-06,Web Chat,4,15,1
C00987,2024-02-22,Email,4,11,1
C00988,2024-07-08,Phone,3,54,1
C00988,2023-08-12,Email,5,18,1
C00988,2023-09-02,Email,2,18,1
C00988,2024-12-10,Email,4,14,1
C00988,2024-02-15,Web Chat,4,7,1
C00989,2023-08-28,Email,5,10,1
C00989,2024-07-25,Email,4,11,1
C00989,2024-06-25,Web Chat,1,10,1
C00990,2024-08-07,Email,3,10,1
C00990,2023-02-02,Email,5,15,1
C00990,2023-02-10,Email,3,18,1
C00990,2024-01-01,Phone,5,15,1
C00991,2024-04-10,Web Chat,3,11,1
C00991,2023-04-12,Web Chat,2,18,1
C00991,2024-11-20,Phone,2,39,1
C00991,2023-12-25,Email,5,14,1
C00991,2023-02-08,Email,2,16,1
C00992,2023-04-28,Email,2,19,1
C00992,2024-10-22,Web Chat,4,3,1
C00992,2023-01-14,Phone,3,41,1
C00992,2023-11-13,Web Chat,2,6,1
C00992,2024-09-22,Web Chat,2,13,1
C00993,2024-11-03,Web Chat,4,9,0
C00994,2024-09-21,Web Chat,3,13,1
C00994,2024-12-18,Web Chat,4,17,1
C00994,2024-01-15,Web Chat,4,13,1
C00995,2024-06-15,Phone,4,29,1
C00995,2023-05-09,Phone,4,25,1
C00996,2024-02-28,Email,3,7,1
C00996,2024-07-27,Email,4,5,1
C00996,2023-02-10,Web Chat,4,6,0
C00997,2024-06-10,Web Chat,2,9,1
C00997,2023-12-08,Email,3,7,1
C00998,2024-02-25,Web Chat,5,14,1
C00998,2023-03-04,Web Chat,4,10,1
C00998,2023-10-07,Web Chat,2,7,1
C00998,2023-02-16,Email,1,9,1
C00999,2023-10-04,Phone,5,43,1
C00999,2023-10-06,Phone,3,59,1
C01000,2023-02-23,Phone,5,52,0
C01000,2024-10-17,Phone,3,59,1
C01000,2024-01-15,Web Chat,3,6,1
